 Operating Gross Margin, Non-industry income and expenditure/revenue, Operating Expense Rate, Research and development expense rate, Interest-bearing debt interest rate, Tax rate (A), Net Value Per Share (B), Cash Flow Per Share, Revenue Per Share (Yuan ¥), Realized Sales Gross Profit Growth Rate, Operating Profit Growth Rate, After-tax Net Profit Growth Rate, Continuous Net Profit Growth Rate, Total Asset Growth Rate, Net Value Growth Rate, Total Asset Return Growth Rate Ratio, Current Ratio, Quick Ratio, Interest Expense Ratio, Total debt/Total net worth, Long-term fund suitability ratio (A), Inventory and accounts receivable/Net value, Total Asset Turnover, Accounts Receivable Turnover, Average Collection Days, Inventory Turnover Rate (times), Fixed Assets Turnover Frequency, Net Worth Turnover Rate (times), Revenue per person, Operating profit per person, Allocation rate per person, Working Capital to Total Assets, Quick Assets/Total Assets, Current Assets/Total Assets, Cash/Total Assets, Quick Assets/Current Liability, Cash/Current Liability, Inventory/Working Capital, Inventory/Current Liability, Current Liabilities/Liability, Long-term Liability to Current Assets, Retained Earnings to Total Assets, Total income/Total expense, Total expense/Assets, Current Asset Turnover Rate, Quick Asset Turnover Rate, Working capitcal Turnover Rate, Cash Turnover Rate, Fixed Assets to Assets, Equity to Long-term Liability, Cash Flow to Total Assets, Cash Flow to Liability, Cash Flow to Equity, Current Liability to Current Assets, Liability-Assets Flag, Total assets to GNP price, No-credit Interval, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT), Net Income Flag, Equity to Liability,PCA_ ROA(C) before interest and depreciation before interest_ ROA(A) before interest and % after tax,PCA_ Operating Profit Rate_ Pre-tax net Interest Rate,PCA_ Persistent EPS in the Last Four Seasons_ Operating Profit Per Share (Yuan ¥),PCA_ Cash flow rate_ Operating Funds to Liability,PCA_ Debt ratio %_ Current Liability to Assets,PCA_ Cash Reinvestment %_ CFO to Assets,PCA_ Contingent liabilities/Net worth_ Working Capital/Equity,PCA_ Net Income to Stockholder's Equity_PCA_ Borrowing dependency_ Current Liabilities/Equity
0.46733733997262605,0.5649117011148403,1.0297318553398327e-13,0.478539699111631,2.3118028324997653e-11,0.5962025161045987,0.6831649491671287,0.4297087006174859,6.987214456522818e-08,0.6941855933676065,0.46620853930514916,0.46678392813167247,0.5082708217006718,1.9761969838327786e-14,6.666309339395035e-10,0.5405403893398729,1.2038596619524857e-08,1.5571587801740255e-09,0.5774476068358592,2.9750628232662335e-09,0.9288582611244381,0.6336080247291723,0.7741155312082024,1.5341366762025577e-10,1.2775893563563012e-09,8.765210779415611e-14,6.456668533161292e-12,0.8549540281087767,5.810041004241425e-09,0.7221836670642945,6.568063107281752e-11,0.8464868889999999,0.7274285279999999,0.907659275,0.16406678196554814,2.268545934815732e-09,8.609138402171368e-11,0.48397187781721923,3.616894908575752e-10,0.9717066110648739,0.0,0.4469251974300967,0.7890016574459963,0.6562856817930004,1.8232637621906633e-13,1.2601031329495527e-14,0.49674595046818787,0.3201258497246614,1.2453946915402803e-08,0.6567570480551548,0.5851355220791122,0.525922566929372,0.5379366072055256,0.4036803727523122,0.0,2.6300745435692274e-12,0.5824972774840205,0.7299892024785674,0.5195144068457316,0.0,0.4119376229103502,0.48436079778361507,0.3802607295928685,0.46707587682941554,0.5536299526008589,0.32653462375958053,0.24251149738954303,0.4391356362795187,0.6220975627401188
0.4873689038577484,0.5648711411047075,1.8646195698579504e-13,7.011058400507864e-14,2.4544106330681714e-11,0.13288661643909594,0.7197612367940361,0.48893379774118634,3.3056204153938604e-08,0.6865894055768251,0.46594871778932473,0.4663776152972341,0.5082185236176481,0.9624454164598757,2.048439273565593e-10,0.5332234334309871,1.3982650697480547e-08,1.6697419096250304e-09,0.5774639148545156,1.6957604500288104e-09,0.7873865930778576,0.6077985328807962,0.4241235425690557,2.2443753973366842e-10,8.73810987542939e-10,0.867695368640332,1.8626766795648564e-13,0.5732772011498876,4.023744359948379e-09,0.7250304687648695,1.3572428879567167e-09,0.8246115699999998,0.43005195799999996,0.572905616,0.7545496684281104,2.4710479316490848e-09,1.5071826937537725e-09,0.48396781569949743,5.037563283183388e-10,0.49507002370835185,4.5925130538748693e-10,0.492650306104184,0.7972268688702807,0.606579549099016,2.797484466299238e-13,3.647082635893639e-14,0.496783620373624,8.3322237998118e-14,1.5847925033738016e-07,0.6724636652018723,0.5907306756824289,0.5275884470115074,0.5381099926144868,0.3662506462862813,0.0,7.352976040542192e-11,0.5825236776980064,0.7300830000821136,0.5195874859378918,0.0,0.5201970335498632,0.4969091648050754,0.3806199602998363,0.4883990273976201,0.5824194390951288,0.2411454251797259,0.3846338353158032,0.4345917378121328,0.6185265552615773
0.48142177021312466,0.5649489070280134,2.30593322214645e-13,1.4310774787418268e-13,0.0,0.0,0.7248499729954893,0.4905738037764086,2.3424488420470922e-08,0.6861237148556736,0.4656276575857402,0.46589883344214805,0.508148603195609,0.5844742335639759,1.6865095008467695e-10,0.5318166872617625,3.537337709059356e-08,4.508838194515821e-09,0.5772068003461696,2.91015661655486e-10,0.8392278232869285,0.6031659662042868,0.407390534436321,1.8147516085351145e-10,1.0797107899591929e-09,0.9042865403171451,3.838040996129166e-13,0.4568350738797975,6.511355716545472e-09,0.7200353517667032,9.692724478940762e-10,0.8797067879999999,0.49889770699999997,0.593433971,0.7975403506997168,7.031345377738352e-09,4.364748447220623e-09,0.4837595197448176,8.694494950389764e-10,0.9207788231214873,0.0,0.4590123668426933,0.7832731170705555,0.6505628757728883,2.811917365619365e-13,4.7406523151494184e-14,0.49684221085412367,9.792167077193881e-14,7.189841264531021e-08,0.6567570480551548,0.6378994918337287,0.5626202632973609,0.5416558676257708,0.17230000606347587,0.0,8.121605905159202e-11,0.5827897854785825,0.7297421591347605,0.5193165585063879,0.0,0.8600105320255216,0.44509386185290184,0.3801235500129353,0.44030021457231283,0.5978466169236795,0.09222933689271619,0.3936145445020624,0.4354870100421239,0.6164819633677989
0.4634654125774957,0.5649244752359538,0.3574885158332667,0.7012512448055359,2.881859681447274e-11,0.4488772111476985,0.7144634792087189,0.49492392290412884,2.870503206908303e-08,0.6861154282010052,0.46580623190217724,0.4662394061409997,0.5082032366726537,0.42079164485864295,1.629518049358139e-10,0.5328434306477885,1.301751263778502e-08,1.8948974507548844e-09,0.5775706825639916,9.451631103208485e-10,0.7840674780315458,0.6046460556535433,0.4158460771797919,1.2145838024571476e-10,1.6144915842598861e-09,7.349676423018536e-14,1.6239787292704477e-13,0.5143253138181314,6.84163121075494e-09,0.7254149791463524,2.3762144868953727e-09,0.8028440939999999,0.39037259399999996,0.439446155,0.6462611438712629,2.7309096560187464e-09,1.204066519232272e-09,0.48381767747662474,2.4828984181157754e-10,0.6722803652203225,1.2247125709408113e-10,0.4815479242695329,0.8207213448608873,0.25116504954770924,1.8607337892717624e-13,2.0483614804334138e-14,0.4967524356481673,4.923839114212569e-14,1.831700553866101e-07,0.6596304700559091,0.5650115426778499,0.5223186239262932,0.5343502136183161,0.3841432997760293,0.0,1.2647228490175744e-10,0.5877046293570758,0.7301714694877218,0.5196554208980898,0.0,0.6579058801321147,0.47540861642414595,0.3804664074489104,0.4680514967777965,0.5939166165085064,0.19146363478127465,0.4073719001642545,0.4320192851424925,0.6179509718725325
0.48033993403122616,0.5650166024001531,5.051514762044462e-14,0.852224394837142,1.5849702800219134e-10,0.5683213969173537,0.7283625294524962,0.5096050252062547,3.5506371199645927e-08,0.686420603591326,0.4658462252410937,0.4662610106347796,0.5081978150781783,0.835448054543253,1.9439056148182893e-10,0.5332234334309871,3.424673729028756e-08,5.132969498446507e-09,0.5772419310622698,2.884651003308425e-10,0.7946125342139606,0.6027677033371094,0.5405636198654958,2.2408962142492217e-10,8.747169022091383e-10,7.382983113757291e-14,2.9332092310596636e-13,0.5623279928398033,9.309568204166323e-09,0.7407499000284895,2.1459242746484086e-09,0.8769488859999999,0.537086768,0.585877041,0.7523729727339941,7.4215469604262466e-09,3.523069186210648e-09,0.48370566664631104,5.267904671507617e-10,0.9770738702944393,0.0,0.5998911865305938,0.8694648561912406,0.36432003968067084,1.8465784457077916e-13,2.1926904736346842e-14,0.49679485826501124,5.490052856771399e-14,1.6302504903396484e-07,0.6567570480551548,0.7064322959792105,0.6001143597008521,0.5479729324390423,0.1774307830162437,0.0,2.7777186757324546e-10,0.5839631087254238,0.729778511397403,0.5193461697256807,0.0,0.8610247783842633,0.6138295639561427,0.3812954307735155,0.525698971370611,0.6540854586876768,0.09290548258380352,0.482377205134745,0.43532579375782104,0.6147317162035038
0.48735255706767794,0.5648533535930856,2.968181256335356e-13,2.1654900095313678e-13,0.0,0.0,0.7236219908112763,0.4955405525158348,1.2990134078431567e-08,0.686283452340424,0.46577597657862974,0.46063074017138805,0.5051263563717756,0.36113934729040265,1.5429973889303367e-10,0.5324987422247126,4.4712485746170854e-08,6.7956837776408235e-09,0.5772068003461696,2.1982506808772284e-10,0.862190440970381,0.5993602354377149,0.24225629009760882,2.2018478273294617e-10,8.907591938361881e-10,0.992935331016704,2.857714065385153e-13,0.3538126326206089,4.703969796825526e-09,0.7184326302125656,9.235743354991943e-10,0.8823234189999999,0.557022562,0.572862096,0.808660654030833,1.0276560529517802e-08,5.995102201998559e-09,0.4836620809364734,3.8565591865824533e-10,0.7884372496218419,0.0,0.4587561669101504,0.7773704494276108,0.607772742846277,4.833078381949463e-13,1.368904989362818e-13,0.4969520620252891,1.783573289060314e-13,5.468746893218723e-08,0.6567570480551548,0.5631072314523561,0.5180022919160986,0.5343267550026496,0.13866658926898193,0.0,1.6353188031156818e-10,0.5830766480983266,0.7297421591347605,0.5193165585063879,0.0,0.8880311959806924,0.43233264748567773,0.3798965034766817,0.43388524014306473,0.6236804321034988,0.07222068955461572,0.41963375489143157,0.43543657148926324,0.6165539083443978
0.47348449731431674,0.5649605639388616,1.4732659536775827e-13,1.1773915176149785e-13,0.0,0.0,0.7004673629172516,0.48857152640824186,3.8252255492050163e-08,0.6876236864392127,0.4675857940997434,0.4670437302363935,0.5083956369921606,0.6676158500426792,1.7305081402140682e-10,0.5336172686643711,1.7043389440854137e-08,2.1824631650513293e-09,0.5772068003461696,9.347242075404688e-10,0.8125141440714247,0.6062123298333988,0.5678230238280908,2.208918018116457e-10,8.875834806715277e-10,7.110978472724128e-14,4.975186929101483e-13,0.6263875179286049,1.044936676986366e-08,0.723756392227999,1.1824969536541885e-09,0.8460584889999999,0.522682965,0.615677677,0.7475192131970159,3.414881659402364e-09,1.653970362579249e-09,0.48380995594191595,4.0655120589483396e-10,0.7943503481191836,7.022112925858526e-11,0.48756702878157165,0.7931388142776573,0.6673399157856693,1.6714407635731732e-13,1.1379786002407855e-14,0.4967623346106406,4.696243394164412e-14,9.17778481358605e-08,0.6590552446651909,0.6606157970568661,0.5471489090387416,0.545782398606871,0.31783148631330643,0.0,1.8275903316752884e-10,0.5826583834461924,0.7297421591347605,0.5193165585063879,0.0,0.6605274556920269,0.4891841622921467,0.3803019076556951,0.4638752409743282,0.5850968394906089,0.19662447403571467,0.3904093662466821,0.4348953278056976,0.617102426370957
0.5066370359092566,0.5651227289514061,3.2507330161024584e-13,2.107203300738547e-13,0.0,0.7850530624551363,0.7130964792252885,0.48841026135962207,1.5820510792792335e-08,0.6862071374302614,0.46589305904412825,0.4661195180974083,0.5081801154823029,0.42079164485864295,1.6931044435376796e-10,0.5325747480335871,1.4796780628344814e-07,2.4205710731162525e-08,0.5772231407488548,1.3217893858434582e-10,0.9968074533124269,0.6005920505338284,0.3283437569652229,1.2713595150606882e-10,1.541274786184127e-09,6.5716321273612266e-12,2.932210030337501e-12,0.4077573892627411,3.117235845292261e-09,0.7236559989535845,5.07608829102002e-11,0.9396089589999999,0.7525613079999999,0.7211405,0.9197629719016578,3.6474150144302254e-08,2.782864413648084e-08,0.48361356177759796,1.0,0.2796289367742345,0.0,0.4903938211701254,0.7896070402942114,0.700690627786092,4.3248737924272973e-13,1.2967404927621828e-13,0.49695865781873555,2.258748743599881e-13,6.3376188986987055e-09,0.6567570480551548,0.6038760460792468,0.556629533957223,0.5381900349433063,0.040801481399210415,0.0,3.292179159494757e-11,0.5830208001830671,0.7297538707879413,0.5193261196582274,0.0,0.9248407963815299,0.4810151072494115,0.38075473967964346,0.46189811291828686,0.6095498665034176,0.036721971319032654,0.3902031288312608,0.4382758237635017,0.6157038068663513
0.5323745274530002,0.5672548416993554,3.090860900556436e-12,8.383294058944557e-13,0.0,0.0,0.6816565263478996,0.48221555781211706,6.547957369460594e-10,0.6863667626546313,0.46585779025156465,0.46624269877432095,0.5081934681754733,2.275957200481571e-15,2.7337128817150197e-10,0.5331434202537891,1.8095014008096748e-07,2.9001188848413323e-08,0.5771953590953418,2.156702941236155e-11,0.9976077977109502,0.5972032922596904,0.029086471691015803,0.0,0.0,0.008176934566481109,2.0577983761427276e-13,0.23757065743866257,7.954700763921404e-10,0.6880704060966105,2.088660130267206e-10,0.9025681109999999,0.597902511,0.572806171,0.13688273792083955,4.461341423156115e-08,1.63208536789472e-09,0.4836134162663166,0.0,0.47467399541097866,0.0,0.336726084601615,0.7530336499185842,0.543987324934894,5.989486684399026e-12,2.33063568444436e-12,0.5002233874901626,1.4449552665496412e-13,6.09184825395054e-09,0.6567570480551548,0.5059879100366651,0.3558612985758623,0.5290156750389138,0.03250749166250777,0.0,3.746779492566632e-11,0.5835278421515334,0.729726914271476,0.5193040921750011,0.0,0.97600391758691,0.36599649071527085,0.36734750049354054,0.40480935824985276,0.4876706724829243,0.01541469305837001,0.35915257650723925,0.4359096631891646,0.6167575120819562
0.4529144729587572,0.5649339158654453,4.9404924595819466e-14,0.0,3.229917028280127e-11,0.0,0.676281161383776,0.490215285211715,4.196975210673647e-08,0.6849425732808725,0.46537539205356626,0.466244642451616,0.5081764109834964,0.027265101986576223,1.4450594529574062e-10,0.5328309801140695,7.902506829200306e-09,1.2220135615220729e-09,0.5759511936169103,4.0611981796164626e-09,0.7719670168432591,0.6130258752548849,0.459165292594123,9.943342113225007e-11,1.970000877270922e-09,1.4815926263622714e-13,1.8399171075600407e-13,0.6705447707368256,3.6794158706702877e-09,0.7183858550082126,1.4143740237164415e-09,0.7594211549999998,0.3999760849999999,0.429048989,0.5672621013677701,1.7393561424603084e-09,5.823213794844961e-10,0.4844465078382999,1.1006216250886158e-10,0.4032199976398474,9.676530011298867e-10,0.4281400701738737,0.7562217483251445,0.371197452726483,1.5923373730686308e-13,1.3933298959045715e-14,0.4967075025226706,3.3362201889985954e-14,2.2857501264078573e-07,0.6907646082400395,0.5316233134730578,0.5189159790227144,0.5250661608492444,0.5029011615393324,0.0,1.0967128160482842e-10,0.5827838185867545,0.7282278151356206,0.5179041061738469,0.0,0.3666770645990187,0.41809537982797584,0.3798984293479761,0.3947136144075169,0.5827017722207967,0.30731649388420346,0.38992876574437996,0.4297957597008116,0.6255649210402997
0.4698847042045068,0.5648930906754902,7.993605777301127e-14,6.289413434501512e-14,0.0,0.055452128566030545,0.738850112282851,0.47898366699179384,5.269981289508438e-08,0.687372624625823,0.4674356529653876,0.47127667431153586,0.5088578007097586,0.002582746603339736,1.7576752249851002e-10,0.5340745310482533,6.116500859821412e-08,7.931772198462375e-09,0.5772068003461696,2.43479898352425e-10,0.9891150795680079,0.6071888600660066,0.5962862349751448,1.967459229389179e-10,9.974142484159287e-10,4.884981308350689e-14,6.639966354526905e-12,0.6130632045667942,1.693121098428037e-08,0.7348091398688852,1.6212847340699166e-10,0.9717544289999999,0.7470581359999999,0.91570131,0.881157510246068,1.1796056688677305e-08,7.349914134778535e-09,0.48376120694705604,1.6869781578610077e-09,0.9485473254484904,0.0,0.535376889647595,0.8084275641445272,0.5877486069975693,2.1366242108911138e-13,2.3092638912203256e-14,0.49682257294560284,7.421840919619171e-14,9.182324407070157e-09,0.6567570480551548,0.5156798148056218,0.4838786038768954,0.5294553426645701,0.10250656200803226,0.0,9.052357431357794e-11,0.5832767140425231,0.7297421591347605,0.5193165585063879,0.0,0.8785396823343559,0.5087663058240043,0.38051699108246384,0.49738642954680357,0.5557681619306338,0.08142783171623041,0.35692530232985986,0.4406288481239983,0.6154923084310846
0.457925335664212,0.5649122561106688,0.18728546394291504,0.0,4.7500524347210415e-11,0.693707414746042,0.7006360897042911,0.5405474381176286,4.7419280042306985e-08,0.6854907252715078,0.4657653571435796,0.46612152421866254,0.5081790318945906,0.203428951358783,1.6607209146280236e-10,0.5327053879341375,1.2345512742520728e-08,1.5970650041156886e-09,0.5795953912592325,3.1181332381564897e-09,0.8016618976105075,0.6177870562582035,0.3987570262504289,6.321446924945073e-11,3.1084139793385868e-09,0.9035521622651307,4.794220576087582e-13,0.6683213330665053,1.7018339721556596e-08,0.7278923167129678,2.0447937735396104e-09,0.8407745349999999,0.7458200499999998,0.821051835,0.7579542170351283,2.6459282208269284e-09,9.485602329648013e-10,0.4838062585442752,2.069538464211096e-10,0.7051056218557911,9.331498768139213e-11,0.47246555569326876,0.8071296498949985,0.2098417233762536,3.117783808903596e-13,6.505906924303417e-14,0.49677902591026235,6.589173651150304e-14,7.274973098868559e-08,0.6633203816363324,0.6762724862099059,0.5382800791412274,0.5551406009741796,0.397392613924051,0.0,1.1676803968185823e-10,0.584579136801566,0.7324028989732414,0.5211018954683018,0.0,0.40444045104504994,0.453175869941048,0.38032443094364354,0.465423525781582,0.6106708420740569,0.3152938202678431,0.6003740363108697,0.4387442297924405,0.6205071835253607
0.5233361261541858,0.5650737037975401,3.1374902675906924e-13,2.5107693701897915e-13,0.0,0.0,0.7185351148372674,0.4974143924386435,1.6327442509448363e-08,0.6873330277321429,0.4659342335509322,0.46639746999893866,0.5082162293797244,0.5367940892539573,1.7593481001481476e-10,0.5336692835971396,1.2170775930562465e-07,2.0214146045829245e-08,0.5772068003461696,6.237663705867258e-11,0.9885775521124268,0.5989410124215443,0.34322468099758097,3.025745782397893e-10,6.484093422777504e-10,0.008176934566481109,2.1677382111562338e-12,0.4077573892627411,3.8649255683072346e-09,0.7306837609357126,9.915237901558793e-11,0.9390447389999999,0.759441859,0.727565072,0.8856362821306504,3.0008959981016325e-08,1.8758680624467172e-08,0.4836134162663166,0.0,0.7752063971832672,0.0,0.5769942709395312,0.8101945760113561,0.6823616264296235,4.339029135991268e-13,1.3022916078853086e-13,0.49695634251614873,1.857403120197887e-13,1.0048167467025838e-08,0.6567570480551548,0.5926336604989216,0.556509738616202,0.5370921722101011,0.050509759306638924,0.0,6.734007405514997e-11,0.58302293373516,0.7297421591347605,0.5193165585063879,0.0,0.9563268327145141,0.565936481056261,0.3815079522218814,0.5025781797425952,0.6875133248754622,0.030368796017785915,0.4286127192508062,0.4379573839658279,0.6146762061243851
0.4737183124020654,0.5649608418158233,5.706546346573305e-14,0.11104637420169763,5.6369318934823553e-11,0.5643963570570651,0.7772655567127779,0.5128068085228455,9.262071520041524e-08,0.6868766910824209,0.46600084237272793,0.4665733390804144,0.5082412893710891,1.8318679906315083e-15,5.067600081427349e-10,0.534867555366846,1.8924686377204012e-08,2.34587603552619e-09,0.5774011160466673,1.2352428760842998e-09,0.8812015417225376,0.6040518032805561,0.6233930760167714,3.5547805541172317e-10,5.518817794251951e-10,7.593925488436071e-14,1.3913037388846305e-12,0.7392908759689095,4.5634296819065546e-09,0.727678662540811,1.838989746073827e-10,0.8915766289999999,0.7746497219999998,0.846882135,0.8993411466003793,4.087619093955195e-09,2.7489061651952973e-09,0.4837348151611622,2.9938776457960614e-10,0.8620252613571742,5.666671819282154e-11,0.555172404979678,0.8374488489779562,0.44752302656071563,2.3694934903062403e-13,3.9968028886505635e-14,0.49679261329438335,9.692247004977617e-14,3.2559509532823416e-08,0.6595231194773068,0.7868352580244806,0.5696253024092401,0.5615369489961196,0.2933583653305679,0.0,1.1960226862714474e-10,0.5835863556639923,0.7299475865286119,0.5194816230851591,0.0,0.5937443061812615,0.6014346377820017,0.38090044116701033,0.5684051783941303,0.5881907741331204,0.23127804318401618,0.40506514301738267,0.4390467702560655,0.6172100436016528
0.4764317856250303,0.5653021876667915,1.0258460747536446e-13,0.7930069563286235,0.0,0.5542927120894707,0.7469976527999412,0.5025125997264757,2.735322087636747e-08,0.6862693274392484,0.465813322859178,0.4662520854024597,0.5081956034138989,0.48636045958283536,1.6708586093481734e-10,0.5329152117737279,2.1233057730671648e-08,3.510688736029985e-09,0.5772068003461696,5.817946688649323e-10,0.8518182855309372,0.5998301794655226,0.3480963812999888,2.0135736914644875e-10,9.744199921772612e-10,2.2343238370581275e-13,4.1819325780068084e-13,0.4418508666948683,5.9674544531892245e-09,0.7277428139794238,8.066857789396087e-10,0.8213534199999999,0.39999039699999994,0.393813527,0.7862581421121071,5.099116947042057e-09,3.758728039753023e-09,0.48363791239454973,7.2337922110699e-11,0.42568725258781437,0.0,0.6316108849977033,0.8269839951488436,0.4082640005887264,2.2090662632479052e-13,4.363176486776865e-14,0.4967929238655416,1.1102230246251565e-13,5.4693257168424115e-08,0.6567570480551548,0.6459859923664344,0.5506801717556051,0.5431854744838839,0.2677026274119356,0.0,8.610217009860643e-11,0.5830925285710987,0.7297421591347605,0.5193165585063879,0.0,0.7596731747895604,0.5142380015678001,0.3809805634944564,0.49423726866745166,0.6109268098777525,0.12625018700979285,0.4213919487220496,0.43272489702784533,0.6156237088110436
0.484430640547014,0.5648930906754902,8.892886427247504e-14,7.37188088351104e-14,0.0,0.03522548394993141,0.7809035033604262,0.5360992847079078,6.438037587124055e-08,0.686755956780024,0.46585201800439646,0.4662353227493736,0.5081951047882673,1.3877787807814457e-15,2.638727383840779e-10,0.5333556146541499,7.503055638900455e-08,1.0557529533331694e-08,0.5772076163444706,1.7298863296683065e-10,0.9998557066331704,0.6021435433756271,0.6023744863172956,3.167794841545113e-10,6.188999295692055e-10,0.9057434350939718,2.1722429410786503e-11,0.6084322604241856,1.998942408118682e-08,0.758151240547394,7.58060042689579e-11,0.9734365459999998,0.790119682,0.89904833,0.7588640777520042,1.5587247157876263e-08,5.159218215838868e-09,0.48371765055116905,1.4955839223312895e-09,0.9782721816911739,0.0,0.6192063692182868,0.8392631813888705,0.5520795953265263,2.682298827494378e-13,4.6629367034256575e-14,0.4968550651638155,5.240252676230739e-14,2.8995417043666937e-09,0.6567570480551548,0.6693270975033573,0.6026516018957494,0.544194719115339,0.08361203559375235,0.0,4.8487078935233185e-11,0.5836904335336741,0.7297430186585446,0.5193172611851964,0.0,0.9073612580411596,0.6471236466817114,0.3811401923331783,0.5702883571927729,0.6996437140128962,0.0638287552558977,0.5075100600169422,0.44037244760549143,0.6143837557072024
0.4681242754172398,0.5649169774175039,1.22291066162461e-13,7.76601005725297e-14,2.913467037068962e-11,0.0,0.6909720525764788,0.48857152640824186,3.5675355488772736e-08,0.6870195761257767,0.4660790747428852,0.4665513997905716,0.5082410231767996,0.02690312298221159,1.6156397313754622e-10,0.5381482820732094,1.5010545812154134e-08,1.9621181669444293e-09,0.5794311245964189,2.0238728856876442e-09,0.9011300956087801,0.6105912726416242,0.47706966144706897,1.5731836926907716e-10,1.2453627634342879e-09,0.9982845893262229,1.4047096819069793e-12,0.62057004848371,1.707596686875137e-08,0.7223984824087786,7.59244134142939e-10,0.8244533549999999,0.42737962599999996,0.53065184,0.4308625663365991,2.851353943917039e-09,5.710255289448352e-10,0.48388109512990835,4.386028484848481e-10,0.3439617672224673,7.406973801665773e-10,0.456555328819781,0.785078809399183,0.6119329521186391,1.8821055824957966e-13,1.454392162258955e-14,0.4967622122576929,0.1889804364925206,2.7964691757078382e-08,0.6805546000900035,0.5676828547139839,0.5233515466925756,0.5345531410626967,0.3486572163699074,0.0,2.8833767448319114e-10,0.5826406683640833,0.7334571856213531,0.5216443687582255,0.0,0.48254525064522336,0.4512295410412724,0.38017687502884373,0.4474107116027255,0.5833211232675141,0.24039406582080292,0.38799668533867415,0.43508124624983563,0.6197525768930489
0.4637828560696234,0.564847238627567,6.06736882957648e-14,3.941291737419306e-14,6.270189575885432e-11,0.21951474100446566,0.6913308235511149,0.49317615763584877,5.833943481341891e-08,0.6865996714754569,0.46611794982583304,0.47011603520284334,0.5083185305760932,0.34737805215043893,1.6926122314723027e-10,0.5331405609843634,1.3505820775145576e-08,1.5536502581420947e-09,0.5783355865704589,1.702723263601047e-09,0.9442458290053645,0.611252307654154,0.6178514620409737,2.2479636554995075e-10,8.721523100073403e-10,4.579669976578771e-14,4.5867198927851405e-12,0.7351971351971234,1.7480733274582386e-08,0.7289736908633871,2.1440911546211083e-10,0.8430209219999999,0.5586874159999999,0.746465844,0.7885127007631647,2.3761912606285428e-09,1.2972840510161454e-09,0.48398609012278804,4.920669063185334e-10,0.8988636365351397,0.0,0.4641695219181921,0.7926629879864499,0.6069708250835639,1.4607759446505497e-13,0.9949093433454851,0.49674414005401574,4.1022740759899534e-14,1.3553119395081628e-08,0.6567570480551548,0.5720973204834513,0.5241222033919956,0.5352787407762145,0.37492255060110696,0.0,1.505061080105119e-10,0.5826153972944381,0.7313263316696028,0.5204624225422639,0.0,0.5192805225347525,0.47256960737598747,0.38030174114570464,0.47281883407293374,0.5877304126795806,0.26768735384031783,0.408727692272997,0.4361748005986963,0.6197431272275574
0.47626624016651714,0.5635709424571119,3.8558045645231687e-13,3.1913360842850125e-13,1.1416085438087364e-10,0.0,0.667434494978489,0.47856063744128385,1.0159768162290757e-08,0.6870510580405961,0.46567311516176424,0.4651949886796563,0.5081224708666046,0.9317639782606892,1.9722541606597907e-10,0.5288451145315352,1.682526286860258e-08,2.0256795685291706e-09,0.5771790149833661,4.802333706480783e-10,0.8040863307693813,0.6019836539400313,0.3480963812999888,1.8502089920921505e-10,1.0600452174033825e-09,0.9860106717218007,2.446931546273845e-13,0.43418211952137786,5.156516470734103e-09,0.7049756627672057,1.7518852700980359e-09,0.8119746829999999,0.32058401299999995,0.397684469,0.6163724909198921,3.205029570083409e-09,1.5366650868431364e-09,0.48385400178351456,4.866923010438118e-10,0.8736913131543876,0.0,0.3299468651850114,0.7515580094915637,0.8020115565669448,2.5282553828276377e-13,3.4638958368304884e-14,0.496790662469459,6.483702463810914e-14,1.2221123078502987e-07,0.6567570480551548,0.6216835482769107,0.5448105369239157,0.5404525798809009,0.3208995714829147,0.0,1.4541584299546106e-10,0.5824940947983879,0.7297047469653534,0.5192858978460824,0.0,0.7924588474742951,0.2667035354049001,0.3779522657212902,0.38013350124998085,0.5589624868081595,0.1308030690296712,0.3497208122713074,0.4320540113594721,0.6197937113546272
0.4726370041801396,0.5649622288874253,1.1141088052113446e-13,4.340972026284362e-14,3.2460787530164126e-11,0.1732872464654255,0.728750388545742,0.5006171793379279,5.1622587995633386e-08,0.6858586908809137,0.4657396237821268,0.4660930139519766,0.5081747561183714,0.5753310134741458,1.7354302071998298e-10,0.5321425936594654,1.1221939097183541e-08,1.3253628340214457e-09,0.5773390997145735,1.2248141641538202e-09,0.7931075312285527,0.6065990399132254,0.5431831054974302,1.8324803046504412e-10,1.0707838253229407e-09,4.4797499043625066e-14,3.5840774792461616e-13,0.6306422479650493,3.857908940197536e-09,0.7232646447311495,6.38354715441769e-10,0.7961945069999999,0.35873964399999997,0.484269068,0.6143060454880102,1.9544015414829814e-09,8.47391894501226e-10,0.4841150082904216,4.196272652273736e-10,0.791486283612153,0.0,0.5314889649007027,0.8036398618467098,0.5953429668174062,1.3802847753652259e-13,0.9851930534740085,0.4967316363407581,3.0531133177191805e-14,1.254386596940616e-07,0.6567570480551548,0.6387246780261695,0.538875379024902,0.5439539675367581,0.4210459888857794,0.0,1.2025967548179306e-10,0.5823977188270063,0.7299139749172466,0.5194549943964454,0.0,0.5957984846917556,0.5075097733106262,0.38049687694865963,0.49289921761567207,0.5946170921292415,0.22686771330988115,0.4166056799173296,0.4318371585375302,0.6174676808552337
