 Operating Gross Margin, Non-industry income and expenditure/revenue, Operating Expense Rate, Research and development expense rate, Interest-bearing debt interest rate, Tax rate (A), Net Value Per Share (B), Cash Flow Per Share, Revenue Per Share (Yuan ¥), Realized Sales Gross Profit Growth Rate, Operating Profit Growth Rate, After-tax Net Profit Growth Rate, Continuous Net Profit Growth Rate, Total Asset Growth Rate, Net Value Growth Rate, Total Asset Return Growth Rate Ratio, Current Ratio, Quick Ratio, Interest Expense Ratio, Total debt/Total net worth, Long-term fund suitability ratio (A), Inventory and accounts receivable/Net value, Total Asset Turnover, Accounts Receivable Turnover, Average Collection Days, Inventory Turnover Rate (times), Fixed Assets Turnover Frequency, Net Worth Turnover Rate (times), Revenue per person, Operating profit per person, Allocation rate per person, Working Capital to Total Assets, Quick Assets/Total Assets, Current Assets/Total Assets, Cash/Total Assets, Quick Assets/Current Liability, Cash/Current Liability, Inventory/Working Capital, Inventory/Current Liability, Current Liabilities/Liability, Long-term Liability to Current Assets, Retained Earnings to Total Assets, Total income/Total expense, Total expense/Assets, Current Asset Turnover Rate, Quick Asset Turnover Rate, Working capitcal Turnover Rate, Cash Turnover Rate, Fixed Assets to Assets, Equity to Long-term Liability, Cash Flow to Total Assets, Cash Flow to Liability, Cash Flow to Equity, Current Liability to Current Assets, Liability-Assets Flag, Total assets to GNP price, No-credit Interval, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT), Net Income Flag, Equity to Liability,PCA_ ROA(C) before interest and depreciation before interest_ ROA(A) before interest and % after tax,PCA_ Operating Profit Rate_ Pre-tax net Interest Rate,PCA_ Persistent EPS in the Last Four Seasons_ Operating Profit Per Share (Yuan ¥),PCA_ Cash flow rate_ Operating Funds to Liability,PCA_ Debt ratio %_ Current Liability to Assets,PCA_ Cash Reinvestment %_ CFO to Assets,PCA_ Contingent liabilities/Net worth_ Working Capital/Equity,PCA_ Net Income to Stockholder's Equity_PCA_ Borrowing dependency_ Current Liabilities/Equity
0.4715301302944622,0.5648519643457052,0.9942679004445665,0.4179673086299917,1.0149554460769927e-10,0.39389652978803297,0.7627460460091089,0.49192039025191747,7.10549818214298e-08,0.6916088628084381,0.4667013287199583,0.4680707969531553,0.5084454130588457,1.8318679906315083e-15,3.273013334968364e-10,0.5350502725880634,1.4448002319490325e-08,1.5127001665171669e-09,0.5780146448878587,1.7289182802429637e-09,0.7950367561587837,0.613593727570529,0.5582887502436892,1.3566329223196893e-10,1.444605394942261e-09,0.9412859406355862,4.018174681874598e-13,0.695867586111329,3.465790186768904e-09,0.7256996215636698,6.491841938148502e-10,0.8416670989999999,0.47005844399999996,0.681618952,0.6317001380737086,2.340462752043696e-09,8.207365308210424e-10,0.484027441416242,6.295583082627232e-10,0.6293566662946709,2.503787333713037e-10,0.5200333019197237,0.8328866811838198,0.37176475149343174,2.4197310821705287e-13,1.9484414082171497e-14,0.496775549305514,3.852473895449293e-14,1.197059307661303e-07,0.6674062308710086,0.6577933188485465,0.5396010308614756,0.5478102116007267,0.35811110369992744,0.0,1.6460894496431178e-10,0.5830051939021442,0.7307674149694744,0.5200894256739989,0.0,0.5159173866801317,0.5522578391079193,0.3807835417506102,0.5410521254523591,0.5825729974047767,0.25402237366740144,0.38738707074009654,0.43610832504270386,0.6189825883637402
0.4519956778143505,0.5647813247764615,0.9897706216099988,0.0,6.111778097506182e-11,0.0,0.5980951675803657,0.4830058419594616,1.3623809548709252e-08,0.6866113373429036,0.46579042059259557,0.4653499409887943,0.508094180900021,0.083680807235614,8.790841085669701e-11,0.5320060141826302,2.2356592502021256e-09,3.7765575193991763e-10,0.5742622823098033,7.3813021133663226e-09,0.9999999953958406,0.5990845548588716,0.30265685145293136,7.681452279806322e-10,2.5536939967166217e-10,0.008176934566481109,1.3734377524166064e-10,0.5207020875059163,7.574139368132587e-08,0.6693945476509237,2.580499659440849e-11,0.6316126269999999,0.22683277599999996,0.21731170400000005,0.2411876884994891,5.570467216838015e-10,1.1326510996473305e-10,0.4836134162663166,0.0,0.7080653583497215,1.0404918454609557e-09,0.31749063828372664,0.7517357477069906,0.5267404543900013,0.007756130137124645,0.9570591049035767,0.4965876151399489,0.682089311607534,1.9292933800562663e-10,0.6862890719186743,0.5536882629688696,0.522079441985594,0.5285050717553701,0.7349575510136835,0.0,9.745021326348913e-11,0.580423386740754,0.7259482855389331,0.5148137130957439,0.0,0.30542404334187,0.41121152899136976,0.37976753599739,0.42239020938184385,0.5764538827606513,0.3782773525001737,0.35027003439126814,0.4106995987677508,0.6398271889157128
0.4596395023789067,0.5649111461145758,0.9358451833116803,0.35412756342533014,1.896862319994419e-10,0.14585872483679665,0.7017279363064937,0.5006918631997881,2.699414238394992e-08,0.6865110700486885,0.4660312577537152,0.4663970081618912,0.5083191141121716,0.5111509126304717,1.6536345762759724e-10,0.533125308133527,5.7893053620342375e-09,7.835192128349128e-10,0.5818619210042433,2.0558789083028467e-09,0.8082631744817321,0.603924257232725,0.3624454970557496,1.1115830738511745e-10,1.763053332232839e-09,6.403377827979284e-12,3.262667913617179e-13,0.5310878846375431,5.690580424575192e-09,0.72315255810217,1.0195080409232393e-09,0.7261839329999998,0.37405312399999996,0.359002005,0.18075079413940076,1.4303129361784538e-09,1.187304846453352e-10,0.483609037693898,0.9999977806110442,0.8797460246509925,1.4062692850480563e-10,0.4678726368498513,0.8024480725509382,0.2798430458224269,1.9109713811360507e-13,3.3806291099836017e-14,0.49666882271785917,0.6722821580294053,7.566387584398903e-08,0.6603498107900772,0.5776045538350714,0.5250318443826191,0.5362139532605922,0.5688459635381323,0.0,7.678916838331495e-10,0.5827703921800971,0.7399580236549693,0.5238634487350666,0.0,0.4793590468164698,0.48423967703895515,0.38034083296857146,0.4526374163931778,0.5916221087885294,0.2861521401737017,0.4350687566085303,0.42680310518588543,0.621459099482768
0.4573235291012328,0.5649236423126823,0.9886657601602988,0.7763618437485256,0.6205403467950236,0.1276376031938543,0.7209719296954284,0.4936442397985306,7.088600821906696e-08,0.6865648453121385,0.465941484899628,0.4694979568491555,0.5084126740246857,0.41473785416840797,1.6225298307605968e-10,0.5328836375992458,1.6857407935484334e-08,2.5251525885474496e-09,0.5772264090444784,1.1193035580423644e-09,0.8442613028321418,0.608885574318048,0.6409444485927778,1.6904339299878002e-10,1.1601851107427563e-09,1.1879386363489175e-13,1.2918832670294478e-12,0.7074661146570967,2.4718689012245007e-08,0.7213771687011408,1.0906425385211194e-09,0.8655766519999999,0.6794421309999998,0.749201702,0.6500928601911599,3.6095223806945943e-09,9.273702430978581e-10,0.48375302781441554,2.832012645226367e-10,0.9723373839509422,0.0,0.47014249675173503,0.7865320200742991,0.4674858652738809,1.3877787807814457e-13,5.329070518200751e-15,0.49675239452377623,0.9310721414424415,5.11816523369069e-08,0.6567570480551548,0.5762593924865596,0.5251724669382909,0.5358045449016519,0.32044616869334064,0.0,2.2794716721813435e-10,0.5831988488565473,0.7297681071952499,0.5193377157548797,0.0,0.6174603199165114,0.44341795507146176,0.38014630519372317,0.4454072695585633,0.5889776880540556,0.22514048545363266,0.4066606952957079,0.4367065359981155,0.6181483385754925
0.4559325638389913,0.5648897574167001,0.9684572248637009,0.0,3.625744843249734e-11,0.0,0.7173670949697507,0.48539961530976583,4.843314369842259e-08,0.6870979670270397,0.4660146785382584,0.46482971458700806,0.5079619250141402,0.4343464163301946,1.5743972911399368e-10,0.5326477846304501,2.103558818480249e-08,2.6513823135707743e-09,0.5741084961483156,1.3407534821957556e-09,0.7959303444303327,0.6060310276522591,0.5297683998149977,2.1236459769521931e-10,9.238918922439832e-10,8.765210779415611e-14,3.21020987570364e-13,0.6234995287581222,1.7338778076823012e-08,0.7198621871286606,3.035043209375504e-09,0.8301779569999999,0.35307047199999997,0.445992813,0.15476341348583933,3.936455497449611e-09,2.814432541187184e-10,0.4838343259583829,6.439584577383473e-10,0.23898037732045674,5.720224190153278e-10,0.4478975821873932,0.7765640920597195,0.36995470532999275,1.2356782264077992e-13,0.9794308879169968,0.49675454740050334,0.04887449498774882,1.351182732111148e-07,0.6708814852654085,0.5675000842041438,0.5231675162195368,0.534613442593305,0.26972708198784295,0.0,9.130695570284952e-10,0.5838748099768524,0.7264883695974192,0.5156894855839252,0.0,0.5741592965123984,0.43506865320240573,0.3800904284371023,0.4352508001517146,0.5797654083951794,0.18337789172185448,0.37710937050459487,0.43260748802198923,0.6183965407539315
0.45200968071443487,0.5647932882986131,0.8391841191733656,0.0,1.0497984773150115e-10,0.0,0.6931129585657431,0.48731768890322763,2.3551221378041026e-08,0.6847740790413855,0.4651946901826726,0.42797598034151735,0.507667146585744,0.4111378890854014,1.532859676320851e-10,0.532446739660686,1.2107476073694272e-08,7.124134710975727e-10,0.5696307901873133,2.215651617254802e-09,0.8024368039665329,0.6166325130392252,0.3283437569652229,8.025795739802222e-11,2.442314251012434e-09,0.7793389229289085,2.715605518233133e-13,0.5056517936285164,1.0502778060905759e-08,0.7181048343930321,2.1842574966617068e-09,0.8299569429999999,0.4515641309999999,0.743496123,0.09465174879360866,1.716232383042627e-09,5.876451322078813e-11,0.4842510443500481,6.538459600136104e-10,0.8314049301921937,3.72103250989575e-11,0.4387894267044016,0.7545903137897317,0.2553342316490407,4.470590564409349e-13,5.945244296867713e-14,0.49680852007955983,0.4607631270281388,8.086465400303179e-08,0.658794618046332,0.5724585855161438,0.5241546883182467,0.5353629995384842,0.40224835842680073,0.0,1.291953502947224e-09,0.5850734347814541,0.7245269261088478,0.5118502068261869,0.0,0.4645087706763209,0.4249098433151233,0.3799393291961939,0.4261281140771069,0.5811639135715713,0.2910844248793286,0.38376918470889565,0.43492319233436194,0.6224138133685962
0.4585000086175138,0.5649425225126481,0.8304142417776936,0.5103204909165525,4.006153395130774e-11,0.6677682522752644,0.7373746698882735,0.5362636894896478,1.7263148873489058e-07,0.686763193904056,0.4658901816187743,0.4663573361955134,0.5082123644913196,0.6014794655298724,1.716235747267758e-10,0.5331005151680412,9.365141492514864e-09,1.6364545152997012e-09,0.5773137927438162,4.599632679944121e-09,0.976275327603294,0.6174372262174751,0.6694801603054479,1.5199976737337306e-10,1.289386662543801e-09,2.0522472610196019e-13,1.3667289522345527e-11,0.836974276515708,6.69068674515039e-08,0.751581083197301,3.058949196374505e-10,0.7965329929999999,0.8098282710000001,0.778930679,0.8764431235048907,2.3051432711967447e-09,1.3318903280615246e-09,0.4836244064520281,1.0,0.8238268302456073,1.2341878734278833e-10,0.5012991732503472,0.8266289666310354,0.30101800906318593,1.4030443473700416e-13,1.3933298959045715e-14,0.4967199477352476,5.762057497804562e-14,5.484364449479537e-09,0.6669643629256873,0.7461746346390187,0.5444386364037526,0.5749462097142854,0.4642799942085001,0.0,4.63739283085296e-10,0.5831997294365304,0.7298407994500182,0.5193965103366964,0.0,0.3513372003888818,0.49321497156063626,0.38038710480061483,0.5298603094892776,0.5933517891962363,0.35485713544205794,0.4879429818116499,0.434007898888973,0.6223160010990467
0.4642637992219674,0.5648678067949334,0.9586414282948104,0.159270947740938,5.7001334208273136e-11,0.34631747594607,0.6979984186690829,0.4968430332353275,4.1441699900608524e-08,0.6893342008973252,0.4663756300332365,0.4670701299400265,0.5083142602350988,0.6299815879598385,1.7471434374119812e-10,0.5333841061773791,1.0728274973416645e-08,1.2573781146048985e-09,0.5783897988446223,2.471411276799493e-09,0.7789596194215028,0.6139032366903654,0.4839181459230085,1.0440397331390461e-10,1.875001114440278e-09,5.6565863104651726e-14,1.9681478669042463e-13,0.6530407711583034,7.38272179007975e-09,0.7268620052856818,2.262455200616187e-09,0.7954806519999998,0.41489913599999995,0.522295572,0.2981654224759017,2.0053822969074743e-09,2.61760778851039e-10,0.48406591433583973,3.310636591258298e-10,0.47440042040446995,5.855206094279586e-10,0.47027931562747116,0.8185562697702854,0.3102706607864999,1.8962609260597674e-13,1.3933298959045715e-14,0.4967384509076251,0.7402598579240156,1.8872260071310372e-07,0.6776388721783826,0.5882513517375257,0.5265724764626291,0.5382302742077171,0.4320034986204203,0.0,1.9856229117529156e-10,0.5830095004202871,0.7313364765106078,0.5204689130074013,0.0,0.44389456032291585,0.49130819883363097,0.38049304957789487,0.4836937098688269,0.5886227154806444,0.27514069673893476,0.41267622963780115,0.43289224708936913,0.6210745710599168
0.45503813547015975,0.5648388985477973,0.8606105552804251,0.1968460900179504,4.417800153477813e-11,0.0,0.7160369017897726,0.4847421428637573,6.152888968604612e-08,0.6859076896114137,0.46576845478506196,0.46582828448967367,0.5081552401836748,0.45464075151502603,1.4992955022028603e-10,0.5320864449215392,1.964873160917725e-08,3.3314123215697627e-09,0.5644649477241235,2.201273597646561e-09,0.9215520245047993,0.6122543292282662,0.5457723569625998,1.0724269302458955e-10,1.8311299993661878e-09,1.298072760391733e-12,1.819933093116788e-12,0.6716445150691034,4.546142350222125e-08,0.7266999371964605,1.3484920961988334e-09,0.8508339079999999,0.608974312,0.586249633,0.41259261620847804,4.8259862235459396e-09,6.348077879331226e-10,0.4836180414973301,1.2104709595783802e-11,0.26027482350177933,9.387053408888013e-10,0.45167339894895875,0.7774271231955756,0.33068482312908354,1.5923373730686308e-13,2.1316282072803006e-14,0.4967657492227364,0.7887286376655305,2.3958400791084704e-08,0.6891019321251638,0.6050433352598542,0.5294300540337395,0.5408454723864708,0.2848395836711967,0.0,4.1624971828732593e-10,0.5851270266665968,0.7224581835210643,0.5043520736740558,0.0,0.4657707441909448,0.4376704858419714,0.3801305738490229,0.45101317551158976,0.579055043263914,0.23456115479251377,0.37105675196293764,0.43526269658683747,0.620418271886731
0.4624357147870762,0.5649550130551949,0.9697387824005523,0.0,6.238580832484963e-11,0.5519131596696606,0.7466430098994452,0.5054137775454683,6.473945447272884e-08,0.6861018844146098,0.4657869686598925,0.46609409877052527,0.5081761390474627,0.2855387993870365,1.523705607758656e-10,0.5323754116766815,1.663391580592334e-08,2.2032663269788005e-09,0.5773366495763531,9.120052766372483e-10,0.8942245809281517,0.6110838878999859,0.5352310108645251,8.985114865675548e-11,2.1808989922149358e-09,5.739853037312059e-14,2.0294044222879393e-12,0.6145856278777931,3.297980316019854e-08,0.7412227259267484,1.1379386608348363e-09,0.8482040869999999,0.511619426,0.641899959,0.4591903008488661,3.12598744095895e-09,5.723448217101468e-10,0.48386713985955265,5.029964552510924e-10,0.9544809361268715,0.0,0.5154462185740777,0.8225781687840876,0.3514656024378517,1.628142065612792e-13,6.439293542825908e-15,0.49675974259979505,0.8171877515980851,2.984315837205602e-08,0.6567570480551548,0.5803291132629752,0.5264522434504008,0.5362668240059543,0.3236462817537293,0.0,2.1989806416738977e-10,0.583041247837641,0.7298806825731484,0.5194284711830687,0.0,0.6662806641425449,0.48411156061072896,0.3804664754155315,0.4947559791762329,0.6007795221318623,0.20095472097217676,0.42483465311488355,0.4349968449708821,0.6167441559262141
0.455116087885654,0.5650129974212944,0.9240897437789257,0.039323336209516,7.90095315561512e-11,0.638811116858581,0.7492401979910597,0.49938053228494106,6.442262742321556e-08,0.6854206159502437,0.4656610725287406,0.46598753081863575,0.5081613898803107,0.18832039338068987,1.5854220703197947e-10,0.532355156393836,1.2422814167520292e-08,2.0265943643290457e-09,0.5777497691562448,1.213675842985651e-09,0.9799230413384437,0.6032974149951877,0.4628356018504931,7.528740565004854e-11,2.6016146112417537e-09,2.973177259946169e-13,3.970490602966947e-12,0.6145856278777931,2.3481914915480942e-08,0.7216618220129652,2.6520346379024784e-10,0.8049382159999999,0.48396334399999996,0.487976183,0.7326750226637916,2.913293442369149e-09,1.43901867418611e-09,0.48368646438058854,7.953015329631441e-11,0.6583428520644331,0.0,0.4995753479166897,0.8029916135810761,0.2611177036339516,1.3733458814613186e-13,9.936496070395151e-15,0.49673734168232964,4.679590048795035e-14,8.663708837500098e-09,0.6567570480551548,0.5619413672002588,0.5218519280661863,0.5338657550468241,0.3958369357142756,0.0,1.1209731667211065e-10,0.5834695801171285,0.7302857191827068,0.5197417641719325,0.0,0.5979582322376295,0.4520981214367783,0.3802173102038014,0.45442908480629346,0.5914999372172894,0.21834232664534903,0.4071270543938748,0.43217570804109756,0.6179375464936682
0.4489944692962224,0.5648741981816424,0.6983960374118736,0.0,1.0529592128771803e-10,0.0,0.6845679713400408,0.48593214853299893,3.7681962418434356e-08,0.6546397690093857,0.4655994341021269,0.4574157823093147,0.5081474958236483,0.4972728821754202,1.4895502859586449e-10,0.5322334965493973,1.030807979346903e-08,5.670701009458101e-10,0.5727754668367129,3.6401018310705524e-09,0.8246967501691612,0.6200469118790474,0.4200070752563308,1.285607705361902e-10,1.5246321427575538e-09,0.8808036914814515,7.068789997788372e-13,0.6320400138278152,1.6388705236815553e-08,0.7126714759163453,1.2881424590188706e-09,0.8146937479999999,0.594746547,0.820484777,0.12120378811535604,1.7493232949434417e-09,5.917684311324001e-11,0.4842497848007738,4.092618136747328e-10,0.905177117863422,2.910825573632092e-11,0.41293629786521324,0.7292038929737243,0.1992751806619937,3.6559644200906405e-13,5.717648576819556e-14,0.4967653040130417,0.44948743702887367,4.090001831633691e-08,0.6590555037029431,0.5595477131772888,0.5224105397920764,0.5324594904748284,0.4416278070298712,0.0,1.513132676014134e-09,0.5810599541785717,0.7254137419430028,0.5138269506544053,0.0,0.38143675900604024,0.41654912426370144,0.37989009456940426,0.40854683371169664,0.5798691626436783,0.3408644744940066,0.37891780292773036,0.4355494840278993,0.6258362234870579
0.4609016470017582,0.5648889240770465,0.9600898102808821,0.6888907071516264,4.2277816664215706e-11,0.44514964726006256,0.7344524595483543,0.4871958654350686,7.143518069186328e-08,0.6877879783388793,0.46651330703577804,0.4662648645300937,0.5081985172208844,0.027063957227925872,1.6622956526893273e-10,0.5328577934904196,1.1521966240260126e-08,1.3634503272502013e-09,0.5773970353397884,1.8284020625661257e-09,0.9263533845833155,0.6109006015890817,0.5631064033350037,1.7578681435828636e-10,1.1164775388927684e-09,6.467049118441537e-14,2.6561530752644558e-12,0.6842526714677213,4.95315426157078e-08,0.7459032232022169,1.052946150843087e-09,0.8055645279999999,0.42492367099999995,0.55730502,0.43694170225207984,2.0656860222996107e-09,4.2894930836478995e-10,0.48405838988861066,4.004400821350229e-10,0.6176776805923551,2.206121032383157e-10,0.4844725711410825,0.805947801615259,0.40033011719831946,1.4233059175694507e-13,0.9941547890588632,0.4967341127413193,0.7989016260147109,1.803209325547438e-08,0.6647760229903413,0.5462427964427219,0.5194401661742221,0.5310790521721971,0.4145599079223741,0.0,1.2456544840749872e-09,0.5825518902390903,0.7299632514305456,0.5194939945075046,0.0,0.5037806434416542,0.4700350586893306,0.38036607261789257,0.4873404936929571,0.5808409577047637,0.2588620764981972,0.3783184920230706,0.4330243157973699,0.6183040781258529
0.46214988690391456,0.5651421076842269,0.8968088567987729,0.5778219282256682,0.0,0.472071799070339,0.7369147740666255,0.4855636310730545,5.441071304428634e-08,0.6867868990464593,0.4660736950509466,0.46639153258989174,0.5082156366879357,0.5860071949465453,1.7159405905735337e-10,0.5334011954943106,1.1181372059498743e-08,1.6350338667616565e-09,0.5772255907859651,1.4260855315650217e-09,0.8144649849491827,0.6134038889650131,0.5184262582560349,9.516988759561418e-11,2.061835696100245e-09,9.048317650695026e-14,5.992151219658126e-13,0.6220399951361185,5.26895042488951e-09,0.72482109469013,5.667062522377031e-10,0.8037671859999999,0.5010689879999999,0.569585037,0.10056408878459216,2.319884537347206e-09,7.544331912662239e-11,0.48388789356878825,2.2693241383264784e-10,0.9324110591277533,0.0,0.5497144794985147,0.8856073473059004,0.19422752312771122,1.8091084186266926e-13,1.7930101847696278e-14,0.49674027564696355,0.30382279274032364,7.491406356141322e-08,0.6567570480551548,0.4969096424405263,0.5083057680904572,0.5238951338450512,0.42194294520782855,0.0,1.6278380466500098e-10,0.5839795437269995,0.7297591410898595,0.5193304161126453,0.0,0.559634264554394,0.5309626696001686,0.3806743270455425,0.5079702751230912,0.5797458630179884,0.25031645887034826,0.3694308402816827,0.43258414774180115,0.6168696199494618
0.46087254365865443,0.5650351796160274,0.9987055169743673,0.8446588862846043,0.0,0.4780307601877345,0.7018951612926876,0.48650394917928325,1.839741079606976e-08,0.6868684697774432,0.4660145339167018,0.46611514353335176,0.5082022668577213,0.4318577693420325,1.5879804345390533e-10,0.5326007039427539,2.5205356034247806e-08,3.729354800018417e-09,0.5772068003461696,5.771563973272498e-10,0.8554183735401902,0.6051255424692229,0.35770680314487824,9.624651423068009e-11,2.0341486958383448e-09,5.190292640122607e-14,4.601041769802805e-13,0.4443808614408364,5.711659958553992e-09,0.7225677711327695,6.937982610297211e-10,0.8735578129999999,0.5713344899999999,0.63433373,0.7339916609518495,5.3642639700861305e-09,2.231945396731494e-09,0.48372898362812855,4.387205165129471e-10,0.7519051804672313,0.0,0.48250431999026877,0.8155226477874191,0.22771305337578207,3.4081071298430743e-13,7.399636459126668e-14,0.49685195307746716,8.37108160567368e-14,5.231018875863618e-08,0.6567570480551548,0.6120399000455662,0.538882583015206,0.5396020661697702,0.23219507070856257,0.0,4.1874395487542793e-10,0.585207489424917,0.7297421591347605,0.5193165585063879,0.0,0.7611466836679884,0.46070551733714016,0.3803827484333974,0.45327885789400796,0.5828029303812071,0.14365062798801187,0.3780690701261048,0.4358017099971834,0.6165372886430809
0.4568875048419473,0.5648980914134372,0.9913938371900775,0.37380673076666265,6.6028144757313e-11,0.0,0.7238278790515075,0.4947693836759948,1.0476596890994679e-07,0.6858890611912806,0.4656193743654981,0.4656752001449651,0.5081200568643145,0.34118347975433794,1.5675079897276012e-10,0.532556476319096,1.3897693797160476e-08,1.5399932184502474e-09,0.6464933621409261,2.2508869670489345e-09,0.85483017289415,0.6216045429479301,0.6508591861287767,1.3459716761282658e-10,1.4573084297468675e-09,4.884981308350689e-14,2.060684956006753e-12,0.7699214456873404,2.3445367216965362e-08,0.7198159657761491,6.552973762577463e-10,0.8614681399999999,0.648865359,0.867106258,0.5781558483134533,2.4440190218313028e-09,5.191750970107156e-10,0.48397456915919296,5.068510715300345e-10,0.851590414437979,5.596007858488239e-11,0.451297673397512,0.7801442997195591,0.5107374404807064,1.4896417432908038e-13,0.9977134549512484,0.4967464830074918,0.1528674916600573,3.519367509696508e-08,0.6603216039350148,0.6059955347257974,0.5295217229001241,0.5410633800817886,0.36777470058521816,0.0,6.365551705536654e-11,0.5826699879215409,0.7194557583050152,0.45794168491715526,0.0,0.4614334995458951,0.43423455970645475,0.3800988051654867,0.4354987463902208,0.5850439789777641,0.29371911438300735,0.4033871265409864,0.4391327576354302,0.6224732957906658
0.454669965110966,0.5648366738982581,0.9264961975290167,0.019493966648885752,5.351703455391821e-11,0.0,0.691778189945838,0.4646707868153166,1.5091790380177168e-07,0.6868648481546026,0.4655374499747433,0.465188540531285,0.5080588280298565,0.5573255699102936,1.4638598200365088e-10,0.5321812902659364,9.65980299428345e-09,1.02038398759087e-09,0.5736520427040998,6.361019660441544e-09,0.9091126125940034,0.6557733547991765,0.6921566059072253,1.4134058853865206e-10,1.386056053785667e-09,4.4797499043625066e-14,6.982553424350613e-12,0.8601233063111529,7.61812925309318e-08,0.7167376150364785,5.626717568436856e-10,0.8126994199999998,0.616219447,0.9513585450000002,0.3230994967187002,1.4556141525413555e-09,1.4399605466342003e-10,0.48455740673470427,4.779722867498393e-10,0.9725694245062482,1.7497054152770808e-11,0.4364025758832563,0.7692386405514622,0.5007014394574878,1.5626389071599078e-13,0.9803288296133077,0.4967244386612678,0.5046853782265023,9.816842932628377e-09,0.6590801662382049,0.5633016633079964,0.5230702457979871,0.5325246004349703,0.45703382853190855,0.0,2.1985279005307112e-10,0.5819658081225159,0.7270766768410957,0.5165295101046958,0.0,0.31793991932804305,0.41378787614152207,0.3800438654944729,0.4125750559889259,0.5739103281228405,0.3867473466318587,0.32123695264482893,0.4398005304568147,0.6338632893666444
0.4557832608421605,0.5649225313498002,0.8606105552804251,0.012636778275357474,3.436097240072655e-11,0.37987883563808467,0.7302817266931206,0.46833459508752084,1.8139719270280404e-07,0.6870715085068034,0.4658991681146273,0.4665233882849985,0.5082360253392522,0.5968105683897265,2.309969287790474e-10,0.5330986077090801,1.7262282423234415e-08,1.7616510945318853e-09,0.5785886271160802,4.023401983972719e-09,0.9999975637757158,0.6315895524019888,0.7224446746843436,1.7969151557342689e-10,1.0912025332800168e-09,5.256906021600116e-14,6.55883403144486e-11,0.8748194968162505,8.324217002603587e-08,0.7356731194983807,5.311894500648062e-11,0.8813362249999999,0.5791396849999999,0.837225139,0.19630501446122312,2.8072531122608213e-09,1.6138155915779162e-10,0.4839658332673871,7.460683980331506e-10,0.35218370427246776,6.895390994299255e-10,0.47229987489952485,0.8006045261051045,0.40139621022232896,1.1982081993267002e-13,0.9487030144443065,0.4967467143234035,0.29553897855095373,9.426138018189204e-10,0.7001315496277459,0.5849502513363637,0.5256770589725285,0.5384367020990629,0.31478995673388427,0.0,7.243134130668905e-10,0.5830511766575925,0.7316131643892401,0.5206423462804042,0.0,0.36789679207473835,0.4666251727852518,0.3802155925820994,0.48719398944724546,0.5732901386429939,0.29906410270925,0.3505852831520983,0.44655012616822376,0.6247416209141543
0.44911224375241693,0.5643965821172272,0.8857321107431457,0.0,4.813640111511752e-11,0.0,0.6279609014382288,0.4853585892640719,4.794742887773672e-09,0.6880924160390496,0.4659938938047347,0.46625136059940375,0.5082092095823656,0.6560180468631125,1.8437028938061636e-10,0.532258619426697,1.2555227084143404e-08,1.61254105229304e-09,0.5769671565902363,5.899092937224071e-10,0.8319402304537981,0.6020513764864793,0.28131131526267117,1.2074058549846334e-10,1.6253829757811866e-09,4.9904524956900786e-14,2.01200167637694e-13,0.3995683423384908,3.48827506344105e-09,0.7182688411841395,8.462036097875436e-10,0.7782420269999999,0.18686658399999995,0.241621354,0.26546322131116074,2.298723488956215e-09,5.657368054926004e-10,0.48398134345365307,4.11627950475113e-10,0.44358154221353635,0.9999999999999999,0.24537493131841218,0.7323198692979378,0.37955173379626383,1.8465784457077916e-13,1.1379786002407855e-14,0.496749428456204,0.9462541464104633,7.193858664848599e-08,0.656770309670443,0.47397878215128003,0.4867217742669194,0.5236395124385335,0.39318112109255104,0.0,1.5845307921660834e-10,0.5820690859174877,0.7294279467276514,0.5190530649696469,0.0,0.7571647059270115,0.3969755956715262,0.379487714417423,0.43299628160800163,0.5804776795628604,0.12883047472186132,0.3778367206679971,0.4302602908734805,0.6179351517161514
0.4702909497708858,0.5651490267576749,0.9856753279837309,0.7650712287907135,0.9999999999999999,0.5153164040229197,0.7474512845964659,0.4902950290413276,3.244365974854925e-08,0.6874807547297547,0.4660236634248041,0.4667447931930355,0.5082118291240202,0.6945964768742329,1.7642701671339092e-10,0.5335879324186877,2.142440487862339e-08,2.414258975895478e-09,0.5773350169178793,1.4492673131461659e-09,0.8237459044746525,0.6079010081243912,0.33830866947095095,1.0227214084293501e-10,1.915096542286221e-09,0.8594502198723546,2.8507751714812457e-13,0.48077650473198624,7.176122731662087e-09,0.7303424057293952,1.6348851690842214e-09,0.8478013779999999,0.3949216079999999,0.540705385,0.47892517639957977,3.6946573540928666e-09,9.245314114975089e-10,0.48388596395185934,8.171840808202102e-10,0.28137675103038545,7.74639703077229e-10,0.5065299383687653,0.8490339963706557,0.24272275471812457,3.3936742305229473e-13,5.101474798152594e-14,0.4968399898782647,4.057865155004947e-14,8.41897858844308e-08,0.6790671654188711,0.5946979445795514,0.528726367137678,0.5384885161636319,0.2657567284452918,0.0,5.749409975885911e-10,0.5848830263548419,0.7298170127936882,0.519377342381759,0.0,0.5558819742661207,0.49210457344935815,0.3809490757382143,0.4897250534024675,0.5843742818538942,0.19814462604250963,0.3849546592678094,0.4360657338243968,0.617799419892324
