PCA_Net Income to Stockholder's Equity_PCA_Borrowing dependency_Current Liabilities/Equity,Working Capital to Total Assets,Current Assets/Total Assets,Cash/Total Assets,PCA_Operating Profit Rate_Pre-tax net Interest Rate,Quick Assets/Total Assets,PCA_ROA(C) before interest and depreciation before interest_ROA(A) before interest and % after tax,Total income/Total expense,Current Liabilities/Liability,Retained Earnings to Total Assets,Cash Flow to Liability,Interest Expense Ratio,PCA_Debt ratio %_Current Liability to Assets,PCA_Persistent EPS in the Last Four Seasons_Operating Profit Per Share (Yuan ¥),PCA_Cash flow rate_Operating Funds to Liability,Total expense/Assets,Long-term fund suitability ratio (A),Equity to Long-term Liability,Fixed Assets to Assets,PCA_Cash Reinvestment %_CFO to Assets,Total debt/Total net worth,Cash/Current Liability,Cash Flow to Equity,Cash Flow to Total Assets,Current Ratio,No-credit Interval,Operating Gross Margin,Degree of Financial Leverage (DFL),Cluster,Bankrupt?,Predicted_Cluster
0.1955649220874867,0.54483654008377,0.497741260057931,-0.7212089230208956,-0.0117110068466119,0.293630590518379,-0.5271155176581579,-0.8038508496230143,-1.1081208162728329,-0.484819123646224,-0.0749239987359907,-1.2038321234140297,0.4700196986939839,-0.5553431126885997,-0.8177189650891233,-1.4421165715234443,-0.5019197769420501,1.1111346354548557,-0.0131191533154363,-1.231818776222326,-0.0347403424918949,-0.083282757724007,-0.0663844676268898,-0.1541436146459516,-0.0131280693760516,-0.1880409597345704,-0.7480292695296917,-0.6699369032836509,2,0,2
0.8238295085978199,0.0897170827534289,1.9888096279683616,-0.2488485289679922,0.0740909212271987,0.1895948636101692,0.3463570183490376,1.5141374805779813,1.4138818677251488,0.1500495619867792,-0.0529795040468977,0.0077582352190697,1.9264064823497555,1.0822504065538665,-1.0534224005604655,-1.550222985115141,0.8505180068199235,-0.5133694990712685,-0.013325634845214,-4.143308745861433,-0.0347397962627216,-0.0832827588416033,0.072603187476599,-0.0439637783733887,-0.0131430549387637,-0.1469421833666421,0.5160302734011596,-0.0959199519594609,2,0,2
-0.0017868106676538,-0.4522624578591483,-0.1504821737742455,0.0652483670396756,0.0019794598060935,0.1642595352188607,-0.0777405786788567,-0.2161008887363552,0.179210495406872,-0.2795848302458048,0.1470507641677687,0.053796666998915,0.4523691045913433,-0.2487800292423436,-0.2331860145467203,0.7880157345522014,-0.0052015429501046,-0.3099277000243992,-0.0132400227870874,-0.1038742507607738,-0.0347404725779709,-0.0832827553324867,0.3628646335815912,0.5258627220522561,-0.0131427863453272,-0.0026276557008961,-0.1866971374418319,0.0223784500785225,2,0,2
0.2513968809085219,-0.4697980729256675,0.6772910599489418,0.5876552918846673,0.0177396702048618,0.7792432805039287,-0.059574005542452,-0.0738705814520609,0.5238143863065542,-0.1014065257170678,-0.1074644666562534,0.0315689608204312,1.3632561476368066,0.4658256371417321,0.1536002573818325,0.2724410875574675,-0.4882498080701478,0.1447921528232901,-0.0132059435166704,1.6400642760586903,-0.0347401388230857,-0.0832827552733469,-0.2010174810296931,-0.2940838592891069,-0.0131450615577429,-0.0111201161495136,-0.158506995841904,-0.032065955865584,2,0,2
0.3543444923701258,-1.50061361908809,-1.2968089305560748,-1.1139470314527329,0.0004151265995992,-1.2311544983093,-0.1905707276964626,-0.2879629880990652,-1.1390740805886777,-0.3239308820073628,-0.0577532221285654,0.2569099093777088,0.8757901693806531,-0.2673547754912001,-0.2106068681224921,-0.6493585466545069,-1.044249926321214,1.7566984772757168,-0.012659537682075,-0.0870764349462451,-0.0347401099602687,-0.0832827595515765,0.0078391840575977,-0.0784437016103953,-0.0131539821887561,0.273664527502876,-0.2674737681823194,0.1882853147788417,2,0,2
0.1454100465505678,-1.1634336126351723,-1.143424750890921,-0.7591082652660756,-0.0061974137216706,-0.7822843746693744,-0.4492376753984793,-0.5373439335126864,-1.0525190286031547,-0.4810891015425552,-0.0096063399488518,3.1514431453942326,0.521378613161588,-0.5395392882136517,-0.0789429320934778,0.6529128168497795,-0.8043133447838294,0.9816577269278878,-0.0129800757441449,0.1640467034368077,-0.0347403318927697,-0.0832827580125625,0.1197719588775385,0.0879364912685696,-0.0131503865473482,-0.0388675649494114,-0.1031562509204943,-1.553816645123261,2,0,2
0.0773128596245268,-0.946155028187346,-0.5748695456665036,0.2925717768310537,0.0093885763161911,-0.2930169690185792,-0.3083493901447081,-0.4128781632880688,0.365940504354705,-0.6480243337033044,-0.0421731256100325,0.385761459509306,0.5016953655873063,-0.2398867336207137,-0.0229608907490861,0.4688650926170549,-0.6766161020688656,-0.1048042798447111,-0.0130824180700949,0.3877980950291785,-0.0347404691931974,-0.0832827544427205,-0.001563585460348,-0.0543539421634726,-0.0131479657799225,-0.0224169266850501,-0.0184500661680108,0.4920538952978003,2,0,2
-0.0410830090824984,0.0371339784812023,0.5111637839736879,-0.6003128384419296,0.006517802405854,0.469060150846635,0.1205798561448945,0.2151224682801448,1.1779883043280044,0.048885255713401,-0.7425155477043621,-0.0409324024045614,0.5097184732679895,0.2107019290244697,-1.317925533422846,-0.1546135178322756,-0.4180025497816493,-0.5133694990712685,-0.0131777016539222,-2.57242432777684,-0.0347404969150969,-0.0832827582958857,-1.324902596278872,-2.0312749978497924,-0.0131387990947211,0.0050089192170965,-0.4699530032595189,-0.0943205598738618,2,0,2
-0.1204130714371969,1.6948510531339962,1.7586726150492542,0.0782083292438279,-0.0315430156672634,-0.1830390042241505,-0.9108164186916182,-0.5222268207772345,1.42261422320384,-0.7284555949806271,-0.1698349655429016,-0.4133544608350299,-0.0523032401762285,-0.7728542440881959,-2.8791136783303464,0.8041309351059978,0.853225537343317,-0.5133694990712685,-0.0132883247779638,-3.878684207923615,-0.0347405951622169,-0.0832827543648759,-0.1796360000136751,-0.3619907007829601,-0.0131159967144729,-0.0059697925918105,-0.2608006759715311,-0.1477362981257446,2,0,2
-0.0486081754635241,1.322136270308373,1.703389636359581,0.8255401637156434,-0.0314278687819528,1.5175155266850668,-1.2379082849115337,-0.9921477342565432,1.4135840319426474,-0.6093858556413823,-0.1538127125550307,-0.0470930308793384,0.3755447731732273,-1.2733981862936,-0.5331785554951469,0.8407625858050309,1.163709507247178,-0.5133694990712685,-0.0133068027379629,-0.7545955744571841,-0.0347405297720216,-0.0832827508852467,-0.1940105167994472,-0.3650569485276765,-0.0131256434030017,0.0279359094434386,-0.6396698364505341,-0.1001352462118748,2,0,2
0.0378639616627098,-0.7276100362889187,-1.476167932597913,-0.6216232954383859,-1.4919782223495526,-1.0276184625109803,-1.759722925157411,-1.8729759265771029,-1.5048955750743285,-1.828828814286558,-0.6210720926695844,-0.0752187327038828,-0.7245163496474412,-1.9226876871826384,-1.1223773336466485,0.5742432741549142,-0.929268336834318,0.5021260634703987,-0.0127095526464749,-1.0756058843444982,-0.0347405912078917,-0.0832827528810348,-0.7376655035596286,-1.3434431535274471,-0.0131395355461746,0.0044595590525261,-3.807347152124037,-0.1001352462118748,2,0,2
1.7501058184571467,-0.3666945617427818,2.022548933762692,-1.4797656105253496,0.0368778660693777,-1.5944149540213384,-0.3018233075066409,0.0296694325076445,1.383099524111847,-0.1622053225608512,-0.1030242575457674,0.3218662348119476,2.3502045979353268,0.5277910490835263,-0.8239129682572721,-1.5984427341083771,2.415736790685442,-0.5051570941069942,-0.0133530598556444,-4.599300277782009,-0.0347389790199963,-0.0832827608952601,-0.3950632920995006,-0.3149563269674432,-0.0131459487704443,-0.7598435692204388,0.1341471488918253,0.199012214438334,2,0,2
-0.0025201269317787,0.0681609104725269,0.267032972398238,0.2269909960950591,-0.0001349482156885,-0.4313136147086361,-0.2782381820510908,-0.3325260269668028,-0.101571244489707,-0.6940859551355837,-0.0977264553832518,0.0753891829866399,0.3819432048369997,-0.3533618162171963,-0.1910802987380921,-0.3122696103248371,-0.8468085922450969,-0.270734548563498,-0.0129859007068031,-0.0844527178913039,-0.034740475268435,-0.0832827541118338,-0.1113848212321519,-0.2230538987860043,-0.0131366278534165,-0.0246610045516377,-0.2332299177515493,0.0401844045472792,2,0,2
0.1502266065281109,-0.8632440939931564,-0.5583128354481272,-0.1521327168425807,-0.0045376337582322,-0.5030130590503783,-0.3231781810384387,-0.4377175168273722,-0.2481041706123903,-0.3944585029536585,0.0217422625667998,0.5664166441242087,0.5617042287528745,-0.3414555831668068,0.0654203758072104,-0.051692287314643,-0.9851181891118388,0.2933210632082235,-0.0127948380250872,0.5552128121930396,-0.0347404170528142,-0.0832827562989875,0.1561721593957782,0.1683178824578696,-0.0131470577863502,-0.0362106026065023,-0.5385956091038812,2.880040191819384,2,0,2
0.1791488462345165,-1.283952602041537,-0.6991844434689455,-1.2571538557328807,0.0003609804466177,-1.1654589505891186,-0.2857989362315934,-0.3806762821040109,-0.1754104124364274,0.0780653753087243,-0.1029475629712823,0.4140589209316739,0.8968040643925401,-0.136532635116588,-0.1535248342623851,-0.0430393766594099,-1.0449350034250109,-0.5133694990712685,-0.0128566276011333,0.1551486241199086,-0.0347403018474547,-0.0832827602071686,-0.1527707603568068,-0.2606683369092242,-0.0131511022180788,-0.0950675339330884,0.0149665279879402,1.766771743472496,2,0,2
0.4997588697590533,-1.6896218981829771,-1.0637749688416973,-1.2098508303525488,-0.1208064360978129,-1.4269144670481295,-1.3898805913397076,-1.5045136393145415,-0.460000609609052,-1.155044881884732,-0.1129667898120564,-0.1045562772510273,1.044698957516189,-1.3387610242378007,-0.2881903070731293,0.7465758351041647,-1.0476197451684688,0.4019709983221858,-0.0128069033594366,-0.1890569547147193,-0.0347401841957254,-0.0832827601098216,-0.2128566106964101,-0.3130717905779895,-0.013154604278991,-0.1268574244747808,-0.8910011088745714,-0.1565710235688144,2,0,2
0.4199753853817686,-0.0576867629288908,1.0574245922669132,0.1217040990434341,-0.0173805682209553,1.10046280806366,-1.045508224036305,-0.9522554474096552,0.6164486261363128,-0.7719083431635332,-0.2390966673501977,-0.1760492378016205,1.3142515727794155,-1.0624545592786736,-0.3013217738490568,0.5441189532928437,1.2830851956588571,-0.3572780735375063,-0.0133246030320263,-0.1662281490734413,-0.0347401793861629,-0.0832827570420968,-0.7192278561177876,-0.8389890256104268,-0.0131421434521069,0.0058163736868702,-0.682872117608581,-0.2029638901043196,2,1,2
0.0186649848615907,0.519864538680581,0.7347458125464715,-0.4446241321032078,0.0091418588885355,0.5722693908558659,0.1727461210817512,0.0054649251606909,-0.4706952417995677,-0.0694353865455497,0.0385202428032524,0.082072520394718,0.5250780992485045,0.1777227770747741,-0.5938499154217188,-0.229431460672777,-0.52035460826346,0.4505274177457432,-0.0131302880135399,-0.922602759953189,-0.0347404091857338,-0.0832827572604153,0.1999283520841838,0.2289738107158881,-0.0131318452133809,0.0460568242611268,-0.4149284725295827,0.0038790641495552,2,0,2
0.3018511897893406,-0.8006373983386852,-0.1158080130837345,0.2705721205140217,-0.0094994199773726,0.1995511972378497,-0.7692846320423726,-0.6979646559523923,-0.1561334001991796,-0.6530804007748471,0.0161499393357582,-0.3113593583914454,1.0158271369079863,-0.4852721209043364,0.0508888551393087,0.9794804306871486,0.2955816362046807,0.5054327336558124,-0.0132735778118452,1.007367133986819,-0.0347402485245681,-0.0832827555620615,0.2395419215420201,0.2113456216267241,-0.0131469208864653,-0.0142382909239728,-0.3368833763093882,-0.2837223705360702,2,0,2
0.1446860944471442,-0.952694971261718,-1.2069764510284644,-0.626646000519775,-0.0226382428799335,-0.8443131169706701,-0.4384344154012537,-0.9286459569451014,-1.2963652995200587,-1.758344378875252,-0.2208890713000847,-0.3521449626527695,0.2388256915404696,-0.5716317186661701,-0.304563167187811,-0.1046191580643352,-0.8331722124417672,1.1509162588421702,-0.0129071478633193,-0.3094635779816063,-0.0347403943465979,-0.0832827565804088,-0.4338292682944025,-0.6512924232048667,-0.0131473852736606,-0.0027282173825091,-0.4095769104575384,-0.3510889542043858,2,0,2
0.7575641070469635,-0.3484193889883719,1.2526776957076278,0.1765221896636894,0.0001873039389391,1.9246825608666984,-0.0523865435517613,0.3146303935002309,0.8247409665910267,-0.1679408309457785,0.0331655304851377,0.1443831191290214,1.7531541093980951,0.0562519085322598,-0.6130174307520073,-1.3177794862994625,-0.0098567327029211,0.1293648034881126,-0.0132851789896656,-1.657963735410615,-0.0347398685833865,-0.0832827575481789,0.5455090652234689,0.3765088343167959,-0.013144985309432,0.0747991391476167,-0.7251375294448964,0.1282755669095019,2,0,2
0.0078061733689121,-1.4358522278724732,-1.5023275002616847,0.1500750056472825,-0.0087213828703639,-1.1634902894218042,-0.3868828900384679,-0.4679695312045049,-0.7604648178612963,-0.4603629261111891,-0.0482382111444656,0.6249080513317741,0.1994678517871945,-0.5208870921837981,-0.1878536963358591,2.102496166662561,-0.5596509079301626,0.449871443162238,-0.0130958967683414,-0.0648751199533249,-0.0347404738002568,-0.0832827531280508,-0.0143970760383517,-0.0736069194939557,-0.0131541260081806,-0.0139529174946555,-0.233648202428955,3.223852242510584,2,0,2
0.4676084121593827,0.2936678240003147,1.9059394793859248,-0.2530999087101014,-0.0002528174342247,1.6575489165620254,-0.0383606304329084,-0.0497873439435472,1.428331244733597,-0.0485187377626447,-0.1608517904488716,0.054940090466807,1.6657524363414693,0.5566554285580685,-0.6035313481245962,0.2052027646127784,1.7904203630126423,-0.5133694990712685,-0.0133374373207862,-1.5444969079206845,-0.0347400420839264,-0.083282758637555,-0.4822084712644226,-0.5429705257341642,-0.0131412874329429,-0.0008549577297519,-0.5817174666939764,0.0137569812040459,2,0,2
0.033190826548646,-0.9064507788332472,-0.5898221160098098,-0.0219021895340327,-0.0116785631871683,-0.2323886545868617,-0.5710773528090208,-0.7043579012806113,0.2127444433726464,-0.1778035738232109,-0.0879765908585998,-0.6069130526715901,0.4610665687878129,-0.6165945282602885,-0.340411315451244,-0.8551817933158249,-0.5775848408906418,-0.0540478389545471,-0.0131186112117052,-0.4188707048984373,-0.0347404720482017,-0.0832827557711867,-0.0925269313325734,-0.1939436608757846,-0.0131475169672228,-0.0326447746553522,-0.7215197126015358,-0.3929085655424179,2,0,2
0.4047298705485335,-1.048713424763501,-1.458795002285491,-1.5172320824957302,-0.0234989545158296,-1.172520770078544,-0.8563507029878918,-0.9760073655220844,-1.7984783003240623,-1.0914391276336093,-0.0776021272106377,-0.1948451413851819,0.668109908649173,-0.5665795665392336,-0.1187239395727694,0.7737931572208363,-0.8662172984265634,2.066913564846369,-0.0129829251154434,-0.0032476278057688,-0.0347399046605499,-0.0832827605664345,-0.0804034344471448,-0.1665992432933113,-0.0131488460731372,0.0308579987016022,-0.5622082323522494,-0.2361587004513464,2,0,2
0.2625931730486827,-0.267056248679392,0.5174274979402319,-0.8931207503765844,-0.0296378586729276,-0.6257860296436624,-1.0675035757978568,-1.2693881670357556,0.9293672990952134,-0.8958063613389592,-0.1180169158563261,-0.1116150450855823,0.9035523506451854,-1.2216808316064482,-0.417708879808855,0.04987303110142,-0.7604038725075462,-0.2865533118159313,-0.0130832154839466,-0.5336672426004896,-0.0347403823606574,-0.0832827594451935,-0.1771170056633276,-0.3039707664481882,-0.0131427395550741,-0.1035836963563314,-0.7865024478571816,-0.1584396483388143,2,0,2
0.1046566117124805,0.7772151293879996,1.134586312771884,-0.2356909543803605,-0.0348934056203154,1.468584852239117,-1.357723966705705,-1.0131751688625974,0.4032999144580383,-0.9994976647781352,-0.1821537167641427,-0.0618558901118079,0.4908803867562303,-0.807281737097792,-1.1124482158627165,0.8735626463308456,0.2460796144239304,-0.2195364902212846,-0.0132608301059303,-1.9518142952848607,-0.0347404734332082,-0.0832827568041187,-0.2794973516271473,-0.4771494324611361,-0.0131307206009603,0.0569687239192448,-0.232393356674616,-0.1147633615083979,2,0,2
0.4057689137877096,-1.4589967507540431,-0.8393724925519572,-0.8232022465410314,0.045616865872726,-0.6747789380552339,-0.0078468593016614,-0.0564383448170953,-0.6710263681154537,-0.1898986705101023,-0.0732672371374799,0.1153521686297609,1.1365741550740658,0.492471598117414,-0.2766006796701984,-0.3447294393438467,-0.9924854904145156,1.1778082413399684,-0.0128674016679782,-0.2060632427914368,-0.0347400700915062,-0.0832827591152559,-0.0581570083433158,-0.1463970348224055,-0.0131525993729536,-0.0821553633068874,0.5366561109554918,0.0383276608242258,2,0,2
-0.1147179082632168,-1.0722034295286131,-0.906949499541964,0.5904847217965098,0.0219002559635824,-0.3353268024500694,-0.1897673801431571,-0.4473201614908373,1.429529216310239,-1.1991122530389318,0.1168808348966428,0.0110000687225701,0.0668241187999327,-0.1141803127326706,0.032840799021212,1.786132249719071,0.521452151654903,-0.5133694990712685,-0.0132719964632334,0.2815669989153696,-0.0347405794262579,-0.083282751486933,0.1774582846859754,0.2947066994687491,-0.0131492324765736,-0.0105770418432602,1.4612516528937782,-0.0607025387572015,2,0,2
-0.2386480771762067,0.0780209944319315,-1.2737934488021507,-1.6017092418596397,-2.5488076621026825,-0.7278668066925212,-1.400849678997454,-20.726469438731424,-2.2688405219969927,-0.3942788487230856,-4.5954562551022455,-0.04819934234284,-2.5511309660154007,-1.32053660268717,-24.396680929162564,-2.24808893758584,-1.3169880189391037,-0.5133694990712685,-0.0133533462270263,-0.6701027873518887,28.784916685145607,-0.0832827472699023,-0.2838400045486547,-0.7182080828916797,-0.0103888209849461,0.348938242520906,-26.58448608332112,-0.1013162205466511,2,0,2
0.1461630292555498,-0.9429850330818812,-1.3369796475541655,-1.352841907608263,-0.0669978611321754,-0.9919998465433608,-0.9905735750882722,-1.535075984598291,-1.454517508993922,-0.9800703269032148,-0.0782273807928041,-0.0961256209174524,0.1178437256274331,-1.213011426365645,-0.0712449262159782,-0.3503721265217614,-0.2025195019681666,1.1955417240901136,-0.0131735727627503,0.0727198726089207,-0.0347404058425462,-0.0832827597990681,-0.0744794837210339,-0.1653953889057753,-0.013146952079971,-0.0045534884949323,-0.8476136569473417,-0.146093202016912,2,0,2
-0.0375899793086014,-1.0623487205555957,-0.6542211289864714,0.0875049219573372,-0.0121490432255477,-0.1759712737477116,-0.7586433455493836,-0.6341981028028677,0.8452095199698677,-0.929010184487793,-1.465235391846403,-0.0545237622246388,0.4662053718366581,-0.2708062120369937,-0.9902910116763878,1.7514301090494044,0.9409669677718904,-0.5133694990712685,-0.0133011730776959,-1.6941590453847808,-0.0347404957325989,-0.083282755566661,-2.763904434631685,-3.9903739831702087,-0.0131491267924359,-0.0120444902882124,0.3751649026466213,-0.1082028145411853,2,0,2
0.7156785366088123,0.2896044859381771,1.7730409618373324,-0.4570613434832615,0.0629880569904833,-1.2762995029414688,0.1781778598617453,1.3131432796954898,0.4584350735334905,0.084312655241981,-0.1086556551463326,0.0483368425512004,1.7203758736889454,0.9478280046054302,-0.5287342478045105,-1.5211934773215336,-0.1405447143821428,0.5544949378531923,-0.0132706629944142,-1.2332389455275707,-0.0347398211712081,-0.0832827589823936,-0.2756617410502477,-0.3205008427785541,-0.0131409564747684,-0.2957295572780624,0.3194158148968424,-0.0412058804549795,2,0,2
-0.1086458314927159,-0.0539949055088973,0.1323997080212254,-0.5364973708056308,-0.0001347000970837,-0.2025467341569079,-0.4226394012767137,-0.2812724597216547,0.0866043578470278,-0.3246879289063539,-0.2543993231688441,0.0304740426952492,0.3177620868014554,-0.3447049456054063,-0.1391126394753668,-0.4583683286989368,-0.6387259705498626,-0.4362587257434231,-0.0131072253654851,0.0168467902344878,-0.0347404991571495,-0.0832827575381899,-0.3940946290679361,-0.6660581496432249,-0.0131378806885881,-0.0067908578975058,-0.3227871386300331,-0.0286759232925435,2,0,2
