Quick Assets/Total Assets,Equity to Liability,Cash/Total Assets,Total debt/Total net worth,Current Assets/Total Assets,Equity to Long-term Liability,Current Liabilities/Liability,Cash/Current Liability,Long-term Liability to Current Assets,Long-term fund suitability ratio (A),Quick Ratio,Working capitcal Turnover Rate,Total Asset Growth Rate,PCA_Contingent liabilities/Net worth_Working Capital/Equity,Current Liability to Current Assets,Fixed Assets to Assets,Current Ratio,PCA_Net Income to Stockholder's Equity_PCA_Borrowing dependency_Current Liabilities/Equity,Quick Assets/Current Liability,Cash Flow to Liability,PCA_ROA(C) before interest and depreciation before interest_ROA(A) before interest and % after tax,Total expense/Assets,Total income/Total expense,Cash Flow to Equity,Cash Flow to Total Assets,No-credit Interval,Interest Expense Ratio,Index,Bankrupt?
0.2746579080000001,0.7399918863521555,0.1170183276502463,3.4712684204938477e-09,0.399451893,0.6645122316843463,0.637295125826262,2.0253438509643118e-10,0.0,0.2587440544749881,9.265528996826866e-09,0.1370417712612286,0.4726464882755188,0.8523969177242494,0.3168267391488381,7.078405439463377e-06,5.088208097096998e-07,0.6241553412487129,4.337290901177479e-08,0.5981588597769119,0.6495392466273862,0.3294802222881478,0.8215470868288017,0.5357073424045555,0.6249367633676746,0.583120383831244,0.5775747548050728,59,0
0.452029213,0.7859733927324124,0.4500506266109525,2.694689051323945e-09,0.565772319,0.6646264385027678,0.3137919390665848,1.865191242775288e-09,0.9999999999999792,0.4270140166729539,2.5182301483005563e-08,0.1379992932427569,0.2843851288500297,0.8599232799490865,0.1361941885483315,2.350485334351053e-06,1.361228264384651e-06,0.6238137336010875,1.3410613063959134e-07,0.603875669771321,0.5926548941443803,0.5362055711618579,0.7892162155646815,0.5367818556649349,0.63621535131777,0.5830770241782213,0.5775063065927563,63,0
0.209847946,0.712209365463845,0.4921531180148157,3.973428837258236e-09,0.2411294800000001,0.6645122316843463,0.501533630834705,1.1757350822094723e-09,0.0,0.4385256619001919,7.909751969506149e-09,0.1369624221909584,0.4034309497188806,0.847458935962277,0.4345498880908254,2.0737799851341574e-06,3.147333512036133e-07,0.6234452211543895,3.42478902813745e-08,0.6118833194946967,0.6778173737820572,0.2805320278926764,0.8468593125985495,0.5398169443653804,0.6646549095159365,0.5825367098080757,0.5772215063706742,65,0
0.427188174,0.6986378301160723,0.4151953701024421,4.228022418718141e-09,0.448345871,0.6645122316843463,0.7722080902393554,7.076310665904414e-10,0.0,0.6132342888470222,1.2078978784422004e-08,0.1370942885902326,0.4929137853184736,0.8530965889663171,0.3453786645048081,1.056797731959359e-06,4.518860866348652e-07,0.6243252815436501,5.3496079602548176e-08,0.6012495690833626,0.6390934557328777,0.3923272960579042,0.8112789371146327,0.5367874759126817,0.634870780552354,0.5829075571630542,0.5772460143995612,73,0
0.482606985,0.8230416897984686,0.4831430853967681,2.114732692562113e-09,0.464771905,0.6645122316843463,0.5070985215521627,1.7887935178234615e-09,0.0,0.9999848640068418,2.2074269172538824e-08,0.1371818121819634,0.2732686059969973,0.8556766516963099,0.1865906123073176,4.176406127735007e-08,9.661181747480944e-07,0.624764742850454,1.2376741633646348e-07,0.5925043361909645,0.5346268658198425,0.510950471874252,0.7697325544608757,0.5345408488133879,0.6131857019065539,0.5833404007524525,0.5769294913981855,86,0
0.5069605880000001,0.6161401950596038,0.6029579017240789,5.933949859910845e-09,0.494875255,0.6645122316843463,0.9458219509459976,9.302156527696279e-10,0.0,0.4776961576907279,9.904607932431642e-09,0.1370153843708332,0.4834995139088183,0.852709668468547,0.4022832126025069,1.5871878326477072e-06,3.591170302606869e-07,0.6249847286558622,4.5896886977233545e-08,0.5937153221588013,0.6469317182596254,0.5161967724877424,0.8023947420102179,0.5341878139554825,0.6113052837254388,0.5827320804524236,0.5775886029128643,89,0
0.3321967990000001,0.5906738654134426,0.5762972379540663,6.5365547636045415e-09,0.3224216200000001,0.6645122316843463,1.0,7.807769014656071e-10,0.0,0.5763168297144644,5.3744467960227535e-09,0.1367857745798825,0.4695714317697964,0.8456051254745885,0.5266266164817438,1.06743565371671e-06,2.0945848016915122e-07,0.625905683241187,2.72710655710494e-08,0.6027854145478326,0.6059600993941209,0.7355903393605894,0.7835842150536556,0.5383266554161603,0.6462351931938594,0.5823473706477255,0.5781079392920451,97,0
0.484401184,0.7306213729855695,0.493845699510363,3.6367729830226463e-09,0.494741417,0.6645122316843463,0.9629310417316312,9.144796309090707e-10,0.0,0.7290236197258424,1.3844352023291429e-08,0.1372944168199964,0.4076579202109452,0.8545565956764369,0.3193553107654538,7.43264216069233e-07,5.034092988873769e-07,0.6237583548753757,6.116680504092875e-08,0.5759054609678061,0.6651535999769076,0.2033182107370261,0.8599910384820795,0.5296613101461298,0.5681252220937955,0.5852893193293975,0.5772166036978627,100,0
0.2772844970000001,0.8748215603407838,0.6959779092478806,1.367828804865398e-09,0.321077257,0.6645122316843463,0.9324184807843634,3.660239906305706e-09,0.0,0.7055954310006037,1.5028506917440582e-08,0.1375129124027117,0.2298746419820075,0.8517188370191879,0.2532422983099027,9.183724854933302e-07,6.76760385612458e-07,0.6249064003677098,7.241575283441715e-08,0.5901798078910869,0.4977093786199123,0.5192099725433234,0.7511431463363022,0.5344370875739136,0.6117758839492805,0.5829061620245407,0.577134056647435,101,0
0.268962172,0.8676288056148036,0.4612561550204733,1.466893084214535e-09,0.2829714720000001,0.6645122316843463,0.5547727549723691,2.065221096567149e-09,0.0,0.3834634439169694,1.804052224686596e-08,0.1374330568239215,0.3004534087166425,0.8512190964515546,0.2381693745285349,3.134845225911167e-06,7.287156660757961e-07,0.6225586733467666,8.573111961597654e-08,0.5751411370348753,0.7203088886556475,0.2229020645768149,0.8902448088609476,0.5325405996915326,0.5914708187145229,0.5851922132327209,0.5772068001485708,104,0
0.372481919,0.7445254625009823,0.6688943238488645,3.392029511873479e-09,0.5003539400000001,0.6645122316843463,0.4684522181782592,2.438739316393268e-09,0.0,0.6104730746616821,1.5582128459496608e-08,0.1371174664686419,0.3098987643925938,0.857119977287026,0.2266821613095961,1.1164492687318437e-06,7.726900187797839e-07,0.623446645366247,7.110846493899557e-08,0.6070884909225351,0.663320733510878,0.5924790959199064,0.8023630634289799,0.5379774262063638,0.6474814541605146,0.582715893541962,0.5772362108239057,127,0
0.4955230450000001,0.7967675164744206,0.7910206119275229,2.522094977308596e-09,0.552301959,0.6645122316843463,0.5124100544584839,4.603450764681383e-09,0.0,0.5177077417378698,2.4210483488438725e-08,0.1377124223177331,0.5120508795787154,0.8588778856951069,0.1803598716303109,1.6291926827765072e-06,1.0034986286064124e-06,0.6239045923737926,1.110923799745869e-07,0.6287872375967051,0.6085142275739088,0.5572048815466218,0.7899472566763344,0.5416286537556155,0.6881800759548647,0.5831006778355814,0.5772435647720691,131,0
0.313258743,0.9045050048422418,0.1521690358441349,9.70379205591717e-10,0.372033014,0.6645122316843463,0.3261514667910877,1.0329579015061483e-09,0.0,0.3545678365134347,2.7102858523447848e-08,0.1372549663483259,0.3281228497900469,0.8546592924600904,0.1041619221872863,3.808493117581085e-06,1.7987208183815038e-06,0.6238117960471226,1.8684118094936002e-07,0.5899620921241913,0.5804554550917205,0.4729019167115399,0.7807535970079331,0.5345700963044929,0.6130752652438193,1.0,0.5761787543573184,132,0
0.485992855,0.6954360561343641,0.7592933077735933,4.2888789260515925e-09,0.565190169,0.6652930726207363,0.8730529870394667,2.128348330909801e-09,2.734985328489703e-11,0.2938299179189149,1.2430714262838885e-08,0.1373634010115168,0.5997029266721913,0.8568592847484288,0.3049754218361326,4.861096837188272e-06,5.352419205978333e-07,0.6247157272362164,5.701127747277377e-08,0.6153039111678942,0.6866770908132709,0.4310484205407027,0.815798541059509,0.5412189931511822,0.677642987961893,0.5887727585022997,0.5773178760564697,142,0
0.424048468,0.9262466912471752,0.3168453714614457,6.931368922834941e-10,0.5014944210000001,0.6645122316843463,0.4384569239950607,2.3878859410630952e-09,0.0,0.3875580801812743,5.495523644201245e-08,0.1373238253656138,0.3075195073459882,0.8581489082803058,0.0767321489406249,3.2237781582403245e-06,2.4418966308243013e-06,0.6235128931902676,2.5426237836668813e-07,0.5999513698932124,0.6022425074661983,0.2133815532149027,0.8097506688943358,0.5354070324705665,0.6225427231899453,0.5948091675950717,0.5774631003798563,147,0
0.5229887400000001,0.9524877031118808,0.6999554960159953,3.7486362646811655e-10,0.567828913,0.6645122316843463,0.6303301658049776,9.653512947349618e-09,0.0,0.3409886549154758,7.925846949238814e-08,0.1391190802569173,0.2992861899311688,0.8598959845784697,0.0592149515865177,4.307947573326904e-06,3.1358220357118017e-06,0.6233889533215912,3.55063444584065e-07,0.5197624059663098,0.6232873499802356,0.454559409652301,0.7987970930509021,0.5313874283671164,0.5763427311205417,0.5840701541883017,0.5772068001485708,150,0
0.309587898,0.6088630876086178,0.2714484095534244,6.100897392532015e-09,0.328928029,0.6645122316843463,0.962933374183952,2.9043259637540064e-10,0.0,0.766150578162922,6.360688976827372e-09,0.1368190041873557,0.3692268648560051,0.8464625088378708,0.5080508630207431,5.764968122329436e-07,2.283304577136954e-07,0.6257105220731783,2.703299007447658e-08,0.598034971036817,0.6097378771336277,0.1786959748967731,0.8239912141694434,0.5360600061762705,0.6272004654860716,0.5823004927892824,0.5778066940308627,172,0
0.35148012,0.7515060686024502,0.198501465360242,3.270379075838088e-09,0.4446911210000001,0.6645122316843463,0.4973612228708486,4.3627835892567907e-10,0.0,0.3117957939976108,1.4805610287901493e-08,0.1371050985180351,0.2900562826578853,0.8551607138682942,0.2525544383160457,4.412933572891652e-06,6.790112886785268e-07,0.6245132037463341,6.64173854650937e-08,0.5987245803381455,0.5620526422210252,0.3587193212629231,0.7723460486359138,0.5358162551040075,0.6260770377056846,0.5836204250952179,0.5768918126120729,189,0
0.290389429,0.788516471353451,0.2711652564329451,2.6536579149361032e-09,0.345624141,0.6645122316843463,0.9762732599322388,5.21606232165017e-10,0.0,0.9753861817818712,9.11491742543527e-09,0.137186567858484,0.6156480380442653,0.8508817162517617,0.3528536201444398,2.199717527641182e-07,4.383117655383376e-07,0.6238734021764734,4.577398915656984e-08,0.5983543519516048,0.6758269167687136,0.5707043843197652,0.8043498540524611,0.5356208203721751,0.6243303993257239,0.5825545533681642,0.5772296770551043,199,0
0.46495025,0.7138498276593351,0.2324464748661012,3.9423103861263575e-09,0.446035222,0.6692808201787868,0.483974546885392,4.6385548180261077e-10,2.1989741277872447e-10,0.7325912713304195,1.2388638894692688e-08,0.1373241655897989,0.5365490629433498,0.852790461326949,0.2773076796421868,7.661028529314931e-07,6.048415462320831e-07,0.6253082525882859,7.810136030893494e-08,0.5972936774551675,0.6090930513063962,0.5106219341500704,0.7898784469986873,0.5355271620710973,0.6230775896701441,0.5845426206513787,0.5783550083829795,201,0
0.313259323,0.7406893561025787,0.3936577957550924,3.4585325577821822e-09,0.446841956,0.6645122316843463,0.8780054222714606,7.169677958968054e-10,0.0,0.5402369588200162,8.722412527277165e-09,0.1371155752100908,0.5168993123484673,0.853515707830848,0.3253439746898459,1.4209119141719926e-06,4.909265644395034e-07,0.624645865441819,4.2635363274210695e-08,0.6044070591414843,0.618037288060827,0.4805296126817468,0.7980995940741731,0.5373307029866073,0.6409264536391663,0.5825955458708917,0.5772419308646725,202,0
0.367641042,0.7218934381736564,0.3635635812991606,3.7951882246676374e-09,0.53240072,0.6645122316843463,0.7098379724660375,6.668357740990949e-10,0.0,0.4498084882568865,1.090924807651064e-08,0.1371922284353453,0.5152803201546974,0.8558918754034459,0.2770878125849245,1.99241709872511e-06,6.054555084798784e-07,0.6228602435533459,5.16920001996182e-08,0.5910924016045178,0.7670627846165798,0.5362348416087589,0.827533151620128,0.5337574671673027,0.6063447749706539,0.5826259540622194,0.5772108848574328,204,0
0.451856892,0.6310711075022063,0.5883156495143339,5.600117182914116e-09,0.442281985,0.6645122316843463,0.9254076169315244,9.297042528194631e-10,0.0,0.5274024896723722,9.774408047053332e-09,0.1369559330514694,0.2613893887173681,0.8489072405469067,0.4186934229222926,1.330918182831242e-06,3.359700895201503e-07,0.6248849245102657,4.287690525528855e-08,0.5889515922209008,0.6176261746455207,0.3530001760083811,0.8109364168085773,0.5322931540327798,0.5950576595254922,0.5829280550199019,0.5772941978941952,217,0
0.392038152,0.7062797656232841,0.5141777928982484,4.083786193324196e-09,0.6452556360000001,0.6645122316843463,0.9447415399362644,9.048152886659278e-10,0.0,0.3847030696147782,1.0090001281324798e-08,0.1374657768412275,0.2934950129137585,0.8595223207861153,0.274684666396095,2.676522366332006e-06,6.121174231070317e-07,0.624587251060164,4.587183470347437e-08,0.5968705015560606,0.6490324305799169,0.4071763986804193,0.8082647791813778,0.5354128628039925,0.6219724518425119,0.5836720619337448,0.5776553733267517,224,0
0.415486083,0.6888125815493,0.6030997781752404,4.416175716564705e-09,0.5101266690000001,0.6668626046072216,0.724239755744124,1.2820838019705903e-09,9.127535532948984e-11,0.3385581582600723,1.1886944676839373e-08,0.1373164153112755,0.4513624466989305,0.8555227124779531,0.3139354096388487,3.543729893877302e-06,5.150964804176807e-07,0.623767441262429,5.19808104709708e-08,0.6074663752962784,0.6933288823442905,0.3540822865070758,0.8338705297106156,0.5388632028940752,0.6544010161689318,0.5829309074446547,0.5772746000866461,226,0
0.2735899380000001,0.6319399888187449,0.3208215443925682,5.581734781844039e-09,0.315811466,0.6645122316843463,0.5274642012035253,5.077718471385716e-10,0.0,0.6461660208124176,7.775632967360613e-09,0.1369654150994565,0.4190576674042817,0.8482684650892182,0.4337559766890234,8.831474644921129e-07,3.157563299118664e-07,0.6245142267235182,3.4155086433516066e-08,0.5901018144700929,0.5934739010718804,0.4454088682903964,0.7927689942472326,0.5327710433383221,0.5990781454762754,0.5824863239417859,0.5772068001485708,231,0
0.3040721760000001,0.7503909084586774,0.4796559521838874,3.2902046304475463e-09,0.539918166,0.6645122316843463,0.7227466677360511,1.0705406318367583e-09,0.0,0.3381571412806278,1.0305658414535082e-08,0.1374250403088652,0.3244245272343335,0.8572516506048156,0.2536773610963881,3.669305691355321e-06,6.753505787409806e-07,0.6241630635727201,4.697618349590077e-08,0.6016216138610612,0.6024275751744228,0.4759052389929118,0.7933270470884156,0.5365408792817842,0.6332450252119898,0.5835807589044787,0.5774410818602137,241,0
0.339912626,0.8201270767630986,0.4803016958385954,2.158587006405657e-09,0.375968548,0.6645122316843463,0.6539559573369607,1.5265280966375583e-09,0.0,0.3494635036039653,1.682087793749079e-08,0.1371536051521532,0.3195350047564751,0.8530995866466093,0.2550951294254158,3.648349874489789e-06,6.707804569294762e-07,0.624114091359369,7.508216648462339e-08,0.5963328037803758,0.5801199467247538,0.5197382905970404,0.7839406382208495,0.5351890008436816,0.6199580975358601,0.5828201634489784,0.5784197255591969,244,0
0.4490401520000001,0.7408807975541252,0.4950948711282483,3.45570938054332e-09,0.536666527,0.6645122316843463,0.4732922992484234,1.3564229236345815e-09,0.0,0.4157518911014322,1.5957541766274674e-08,0.1379238453806489,0.347014292529434,0.8577483054042528,0.2170653317804233,2.3698851092647207e-06,8.128673214765117e-07,0.6247991672561093,8.4028982618112e-08,0.5989814747408944,0.5422986954353934,0.5380159035994765,0.7705252099710302,0.5359187382496955,0.6270073814250019,0.5829057166846172,0.5772068001485708,245,0
0.344784958,0.7312337966189366,0.5140536114145149,3.626860297549841e-09,0.380131168,0.6645122316843463,0.8460808936338486,1.033298844058117e-09,0.0,0.3352042843118253,1.0202456458873256e-08,0.1370495058317448,0.4006275147240602,0.8513116193387138,0.3699905666611104,3.671348430750546e-06,4.089349907380991e-07,0.6248127064942752,4.61409498783076e-08,0.5891145699396853,0.5957592176212146,0.5024668137144607,0.7886426711345503,0.5332746765068351,0.6016609642810392,0.5826678406899555,0.5786733909577807,247,0
0.2717188910000001,0.6969628716982593,0.1979891445752101,4.259140682283044e-09,0.423974387,0.6657442620929453,0.6209901997462569,3.1751148238390314e-10,5.7525886831832906e-11,0.3759356486036252,7.894620148362827e-09,0.1371440260983937,0.3318478660926633,0.8532012054027184,0.3346335256257198,2.822404820547941e-06,4.72304497547895e-07,0.6245799498993369,3.749334274584623e-08,0.588404675901576,0.586961534484321,0.4113980768623254,0.7899782131730303,0.5327579647967287,0.5975494636693465,0.5825480135835294,0.5778757806928161,254,0
0.324518861,0.8204788203397753,0.7390773318840289,2.1543208592912644e-09,0.3459890480000001,0.6648015486120815,0.7656962076634319,3.407180079739724e-09,1.8476718419147e-11,0.3241837306848537,1.5153426934479478e-08,0.1375912564761119,0.6120850236365207,0.8519201639474209,0.2893840327622984,4.3206100984399885e-06,5.729633831879288e-07,0.6243848452708577,6.662867537424657e-08,0.620144523131451,0.6347750561217931,0.2375483756756609,0.7933687374872866,0.5393171180325504,0.664140772951563,0.5817763612873071,0.5775771977259528,263,0
0.493122801,0.8187552694427356,0.4636466647255407,2.1797927720647314e-09,0.521563355,0.6645122316843463,0.9453754903335724,1.2159666433475547e-09,0.0,0.3684054284347436,2.0028138855926816e-08,0.1380286200745156,0.3840517057425815,0.8568212052131309,0.2247654845521194,3.2595069943326693e-06,7.804435181122673e-07,0.6238584131426245,9.118432424561453e-08,0.6177264502755667,0.6203529705123834,0.3086999072760246,0.8098740225573352,0.5389341239221218,0.6598955407387339,0.6119713699839132,0.5772068001485708,272,0
0.3358838720000001,0.6821665083433811,0.7156055559323526,4.5462956843166785e-09,0.332094648,0.6746811782887572,0.3611718783731476,2.800324468837932e-09,6.281429855425902e-10,0.3262105570121529,1.4096151546580742e-08,0.1375073521162078,0.1628944642909383,0.8510059862518093,0.3241993274926657,4.210186907331343e-06,4.932682633273339e-07,0.6269212150882342,6.1953982468608e-08,0.5900718143389413,0.5112033993033167,0.6404004918381723,0.7562857280175382,0.5331706863085557,0.6015688149656532,0.5839079751223588,0.5769065587773493,273,0
0.330320654,0.6719161747715838,0.3344438372031617,4.7485652363357675e-09,0.3523441950000001,0.6645122316843463,0.7693855356212298,4.931897772120221e-10,0.0,0.5881940521113729,8.268073827368341e-09,0.1369575315253766,0.4350352217092298,0.8493942864923086,0.4266109388835875,1.1195225822567111e-06,3.252378613366328e-07,0.6244847819809409,3.807600527897686e-08,0.5867167742832703,0.6300786428606858,0.377042391875233,0.8092093572623201,0.5319161035123489,0.5906792793225547,0.5826119142853546,0.5772892981419373,277,0
0.294335564,0.7392461457544581,0.3426110120106396,3.484004283205513e-09,0.377068869,0.6645122316843463,0.9759591048482604,5.687616506239165e-10,0.0,0.455285064515411,8.030045234655447e-09,0.1372051009227118,0.9145070517043768,0.8509385119481967,0.3809553772558473,1.9795446353965043e-06,3.9126787774830724e-07,0.6239163966059212,3.7966027399282017e-08,0.6001863958716582,0.6448584989954155,0.4657943681280754,0.8086484821656541,0.5362403148048361,0.6301412058997566,0.5825557514771692,0.5772133375259593,286,0
0.4713468840000001,0.7847361204330539,0.771035714256237,2.7145144224863943e-09,0.5201203320000001,0.6645122316843463,0.7103507881300872,3.39417170584777e-09,0.0,0.3377385621516779,1.834691649581395e-08,0.137469860112315,0.3560576754238382,0.8570037011750102,0.2312318911665628,3.8019903342521855e-06,7.547727146788637e-07,0.6245986517804543,8.45465723068315e-08,0.6078635557067302,0.5596988308254233,0.6699412074043789,0.777302450567495,0.537633021716922,0.645006335039088,0.582706870417309,0.5772068001485708,307,0
0.476302767,0.730240431070811,0.3509507877669695,3.643862491473429e-09,0.545152454,0.6645122316843463,0.7605262811481074,6.3536388997254e-10,0.0,0.4841136892894918,1.4461767134515968e-08,0.1375600093214104,0.604992683270319,0.8570597417819736,0.2725619717625585,1.7414484094647063e-06,6.180748723430259e-07,0.6245742924051223,6.683240251961612e-08,0.5852941694653198,0.6283663393240333,0.3059228243535151,0.8142054593624797,0.5322224839908629,0.5918076326236943,0.584845257256702,0.5773831649502735,308,0
0.3872166450000001,0.8418676049028135,0.6216050059290827,1.8346672020150279e-09,0.5157619830000001,0.6645122316843463,0.7173079939282411,2.571471724790997e-09,0.0,0.3675670884080833,2.02543012041076e-08,0.1375531420187708,0.2911995253117546,0.8574079310502729,0.1820672774384644,3.3439813291685045e-06,9.930166050020638e-07,0.6240471273239817,9.207533448180169e-08,0.5549631618560367,0.5904337420515501,0.604692373521196,0.7840212678099356,0.5290474817082466,0.5562884675142866,0.5826955222593374,0.5772068001485708,311,0
0.494038303,0.8426416621074577,0.7398939342690835,1.8233115466666917e-09,0.4846785880000001,0.6645122316843463,0.6421492244642716,4.185832548631031e-09,0.0,0.6713732600332407,2.8018775562275305e-08,0.1376763317492753,0.2357543148511159,0.8561672812112622,0.1827854021487616,9.994537313161452e-07,9.886511389395856e-07,0.6239252392893415,1.2432029964946152e-07,0.5674799748567124,0.5762873127372983,0.3860282863056803,0.7904655640456123,0.5309127219049775,0.5752517145954639,0.5836715596144768,0.5772092505130686,338,0
0.174270988,0.7941167086366583,0.0449684628514303,2.5645690835719714e-09,0.2801093440000001,0.6647081091387301,0.7140704166099834,8.46986543401318e-11,1.4999850320163155e-11,0.3652157704524147,3.4604213322922406e-09,0.138134665351241,0.2100486359100057,0.8473936818449331,0.3633812093609895,3.2524506790750616e-06,4.199854390052826e-07,0.6259858333673941,3.2540711152192435e-08,0.5852114824678777,0.446662632924954,0.5600660135343306,0.7362752841368767,0.5329877684436235,0.5977050950137707,0.5833719416239906,0.577048998224897,343,0
0.202222414,0.678816350200661,0.5592446671769475,4.6113557601330105e-09,0.2746812660000001,0.6668550453759975,0.6206286989139014,1.1627007030778902e-09,1.6530247136381515e-10,0.3402233680085646,6.035189268043667e-09,0.1371399101265624,0.2765719012191517,0.8462129579033382,0.4572828340745146,3.469785744460819e-06,2.859246995045369e-07,0.6256828957587793,2.628599088226472e-08,0.6028788535431469,0.5968220316647846,0.2665071095281208,0.790353172869408,0.5374741098654158,0.6409523774326009,0.5828227213452254,0.5796546354826208,345,0
